seed,delta,omega,rule,crossings,max_event_time_error,rms_error
107,0.0,2.525,raw,479,0.0,0.0
107,0.0,2.525,hysteresis,466,0.0,0.0
107,0.0,2.55,raw,479,0.0,0.0
107,0.0,2.55,hysteresis,466,0.0,0.0
107,0.0,2.575,raw,479,0.0,0.0
107,0.0,2.575,hysteresis,466,0.0,0.0
107,0.0,2.6,raw,479,0.0,0.0
107,0.0,2.6,hysteresis,466,0.0,0.0
107,1.0,1.9,raw,539,4.547473508864641e-13,9.992007221626409e-16
107,1.0,1.9,hysteresis,502,4.547473508864641e-13,9.992007221626409e-16
107,1.0,1.925,raw,533,2.2737367544323206e-13,3.3306690738754696e-16
107,1.0,1.925,hysteresis,504,2.2737367544323206e-13,3.3306690738754696e-16
107,1.0,1.95,raw,545,9.094947017729282e-13,1.1102230246251565e-16
107,1.0,1.95,hysteresis,506,4.547473508864641e-13,1.1102230246251565e-16
107,1.0,1.975,raw,544,9.094947017729282e-13,4.440892098500626e-16
107,1.0,1.975,hysteresis,495,9.094947017729282e-13,4.440892098500626e-16
107,1.0,2.0,raw,538,4.547473508864641e-13,3.3306690738754696e-16
107,1.0,2.0,hysteresis,497,2.2737367544323206e-13,3.3306690738754696e-16
107,1.0,2.025,raw,532,4.547473508864641e-13,9.992007221626409e-16
107,1.0,2.025,hysteresis,493,4.547473508864641e-13,9.992007221626409e-16
107,1.0,2.05,raw,537,4.547473508864641e-13,6.661338147750939e-16
107,1.0,2.05,hysteresis,488,2.2737367544323206e-13,6.661338147750939e-16
107,1.0,2.075,raw,534,9.094947017729282e-13,7.771561172376096e-16
107,1.0,2.075,hysteresis,494,9.094947017729282e-13,7.771561172376096e-16
107,1.0,2.1,raw,538,9.094947017729282e-13,1.1102230246251565e-16
107,1.0,2.1,hysteresis,497,9.094947017729282e-13,1.1102230246251565e-16
107,1.0,2.125,raw,526,9.094947017729282e-13,6.661338147750939e-16
107,1.0,2.125,hysteresis,490,9.094947017729282e-13,6.661338147750939e-16
107,1.0,2.15,raw,522,4.547473508864641e-13,2.220446049250313e-16
107,1.0,2.15,hysteresis,492,4.547473508864641e-13,2.220446049250313e-16
107,1.0,2.175,raw,523,4.547473508864641e-13,5.551115123125783e-16
107,1.0,2.175,hysteresis,488,4.547473508864641e-13,5.551115123125783e-16
107,1.0,2.2,raw,527,4.547473508864641e-13,4.440892098500626e-16
107,1.0,2.2,hysteresis,490,4.547473508864641e-13,4.440892098500626e-16
107,1.0,2.225,raw,519,4.547473508864641e-13,1.1102230246251565e-16
107,1.0,2.225,hysteresis,487,4.547473508864641e-13,1.1102230246251565e-16
107,1.0,2.25,raw,525,9.094947017729282e-13,8.881784197001252e-16
107,1.0,2.25,hysteresis,489,9.094947017729282e-13,8.881784197001252e-16
107,1.0,2.275,raw,523,2.2737367544323206e-13,0.0
107,1.0,2.275,hysteresis,489,2.2737367544323206e-13,0.0
107,1.0,2.3,raw,512,4.547473508864641e-13,4.440892098500626e-16
107,1.0,2.3,hysteresis,487,4.547473508864641e-13,4.440892098500626e-16
107,1.0,2.325,raw,522,9.094947017729282e-13,4.440892098500626e-16
107,1.0,2.325,hysteresis,490,9.094947017729282e-13,4.440892098500626e-16
107,1.0,2.3333333333333335,raw,523,9.094947017729282e-13,1.1102230246251565e-16
107,1.0,2.3333333333333335,hysteresis,484,9.094947017729282e-13,1.1102230246251565e-16
107,1.0,2.35,raw,518,4.547473508864641e-13,4.440892098500626e-16
107,1.0,2.35,hysteresis,483,4.547473508864641e-13,4.440892098500626e-16
107,1.0,2.375,raw,518,4.547473508864641e-13,5.551115123125783e-16
107,1.0,2.375,hysteresis,482,4.547473508864641e-13,5.551115123125783e-16
107,1.0,2.4,raw,514,4.547473508864641e-13,1.1102230246251565e-15
107,1.0,2.4,hysteresis,482,4.547473508864641e-13,1.1102230246251565e-15
107,1.0,2.414213562373095,raw,516,4.547473508864641e-13,5.551115123125783e-16
107,1.0,2.414213562373095,hysteresis,483,4.547473508864641e-13,5.551115123125783e-16
107,1.0,2.425,raw,517,2.2737367544323206e-13,1.3322676295501878e-15
107,1.0,2.425,hysteresis,484,2.2737367544323206e-13,1.3322676295501878e-15
107,1.0,2.45,raw,512,4.547473508864641e-13,2.220446049250313e-16
107,1.0,2.45,hysteresis,484,4.547473508864641e-13,2.220446049250313e-16
107,1.0,2.475,raw,516,4.547473508864641e-13,3.3306690738754696e-16
107,1.0,2.475,hysteresis,483,4.547473508864641e-13,3.3306690738754696e-16
107,1.0,2.5,raw,515,9.094947017729282e-13,6.661338147750939e-16
107,1.0,2.5,hysteresis,482,4.547473508864641e-13,6.661338147750939e-16
107,1.0,2.525,raw,508,4.547473508864641e-13,7.771561172376096e-16
107,1.0,2.525,hysteresis,475,4.547473508864641e-13,7.771561172376096e-16
107,1.0,2.55,raw,508,9.094947017729282e-13,4.440892098500626e-16
107,1.0,2.55,hysteresis,480,9.094947017729282e-13,4.440892098500626e-16
107,1.0,2.575,raw,513,9.094947017729282e-13,4.440892098500626e-16
107,1.0,2.575,hysteresis,480,4.547473508864641e-13,4.440892098500626e-16
107,1.0,2.6,raw,506,4.547473508864641e-13,8.881784197001252e-16
107,1.0,2.6,hysteresis,478,4.547473508864641e-13,8.881784197001252e-16
107,1.5,1.9,raw,596,9.094947017729282e-13,1.1102230246251565e-16
107,1.5,1.9,hysteresis,549,9.094947017729282e-13,1.1102230246251565e-16
107,1.5,1.925,raw,598,4.547473508864641e-13,2.220446049250313e-16
107,1.5,1.925,hysteresis,558,4.547473508864641e-13,2.220446049250313e-16
107,1.5,1.95,raw,592,4.547473508864641e-13,0.0
107,1.5,1.95,hysteresis,549,4.547473508864641e-13,0.0
107,1.5,1.975,raw,590,4.547473508864641e-13,5.551115123125783e-16
107,1.5,1.975,hysteresis,550,4.547473508864641e-13,5.551115123125783e-16
107,1.5,2.0,raw,581,9.094947017729282e-13,2.220446049250313e-16
107,1.5,2.0,hysteresis,541,9.094947017729282e-13,2.220446049250313e-16
107,1.5,2.025,raw,578,4.547473508864641e-13,8.881784197001252e-16
107,1.5,2.025,hysteresis,539,4.547473508864641e-13,8.881784197001252e-16
107,1.5,2.05,raw,579,9.094947017729282e-13,2.220446049250313e-16
107,1.5,2.05,hysteresis,546,9.094947017729282e-13,2.220446049250313e-16
107,1.5,2.075,raw,581,4.547473508864641e-13,1.1102230246251565e-15
107,1.5,2.075,hysteresis,534,4.547473508864641e-13,1.1102230246251565e-15
107,1.5,2.1,raw,584,9.094947017729282e-13,1.1102230246251565e-16
107,1.5,2.1,hysteresis,539,9.094947017729282e-13,1.1102230246251565e-16
107,1.5,2.125,raw,584,9.094947017729282e-13,1.3322676295501878e-15
107,1.5,2.125,hysteresis,529,4.547473508864641e-13,1.3322676295501878e-15
107,1.5,2.15,raw,565,4.547473508864641e-13,3.3306690738754696e-16
107,1.5,2.15,hysteresis,525,4.547473508864641e-13,3.3306690738754696e-16
107,1.5,2.175,raw,566,4.547473508864641e-13,5.551115123125783e-16
107,1.5,2.175,hysteresis,529,4.547473508864641e-13,5.551115123125783e-16
107,1.5,2.2,raw,572,9.094947017729282e-13,1.1102230246251565e-16
107,1.5,2.2,hysteresis,525,9.094947017729282e-13,1.1102230246251565e-16
107,1.5,2.225,raw,564,4.547473508864641e-13,2.220446049250313e-16
107,1.5,2.225,hysteresis,518,4.547473508864641e-13,2.220446049250313e-16
107,1.5,2.25,raw,568,9.094947017729282e-13,1.2212453270876722e-15
107,1.5,2.25,hysteresis,521,9.094947017729282e-13,1.2212453270876722e-15
107,1.5,2.275,raw,565,4.547473508864641e-13,5.551115123125783e-16
107,1.5,2.275,hysteresis,515,2.2737367544323206e-13,5.551115123125783e-16
107,1.5,2.3,raw,572,9.094947017729282e-13,8.881784197001252e-16
107,1.5,2.3,hysteresis,517,9.094947017729282e-13,8.881784197001252e-16
107,1.5,2.325,raw,563,4.547473508864641e-13,2.220446049250313e-16
107,1.5,2.325,hysteresis,504,4.547473508864641e-13,2.220446049250313e-16
107,1.5,2.3333333333333335,raw,563,9.094947017729282e-13,1.5543122344752192e-15
107,1.5,2.3333333333333335,hysteresis,510,9.094947017729282e-13,1.5543122344752192e-15
107,1.5,2.35,raw,556,2.2737367544323206e-13,2.220446049250313e-16
107,1.5,2.35,hysteresis,511,2.2737367544323206e-13,2.220446049250313e-16
107,1.5,2.375,raw,557,9.094947017729282e-13,7.771561172376096e-16
107,1.5,2.375,hysteresis,511,9.094947017729282e-13,7.771561172376096e-16
107,1.5,2.4,raw,552,2.2737367544323206e-13,3.3306690738754696e-16
107,1.5,2.4,hysteresis,508,2.2737367544323206e-13,3.3306690738754696e-16
107,1.5,2.414213562373095,raw,572,4.547473508864641e-13,4.440892098500626e-16
107,1.5,2.414213562373095,hysteresis,506,4.547473508864641e-13,4.440892098500626e-16
107,1.5,2.425,raw,552,9.094947017729282e-13,8.881784197001252e-16
107,1.5,2.425,hysteresis,504,9.094947017729282e-13,8.881784197001252e-16
107,1.5,2.45,raw,552,4.547473508864641e-13,5.551115123125783e-16
107,1.5,2.45,hysteresis,497,4.547473508864641e-13,5.551115123125783e-16
107,1.5,2.475,raw,549,4.547473508864641e-13,4.440892098500626e-16
107,1.5,2.475,hysteresis,500,4.547473508864641e-13,4.440892098500626e-16
107,1.5,2.5,raw,548,9.094947017729282e-13,5.551115123125783e-16
107,1.5,2.5,hysteresis,500,9.094947017729282e-13,5.551115123125783e-16
107,1.5,2.525,raw,543,4.547473508864641e-13,3.3306690738754696e-16
107,1.5,2.525,hysteresis,498,4.547473508864641e-13,3.3306690738754696e-16
107,1.5,2.55,raw,538,4.547473508864641e-13,6.661338147750939e-16
107,1.5,2.55,hysteresis,498,4.547473508864641e-13,6.661338147750939e-16
107,1.5,2.575,raw,541,4.547473508864641e-13,4.440892098500626e-16
107,1.5,2.575,hysteresis,498,4.547473508864641e-13,4.440892098500626e-16
107,1.5,2.6,raw,544,4.547473508864641e-13,7.771561172376096e-16
107,1.5,2.6,hysteresis,495,4.547473508864641e-13,7.771561172376096e-16
107,2.0,1.9,raw,661,9.094947017729282e-13,4.440892098500626e-16
107,2.0,1.9,hysteresis,601,9.094947017729282e-13,4.440892098500626e-16
107,2.0,1.925,raw,664,9.094947017729282e-13,0.0
107,2.0,1.925,hysteresis,610,4.547473508864641e-13,0.0
107,2.0,1.95,raw,664,4.547473508864641e-13,6.661338147750939e-16
107,2.0,1.95,hysteresis,604,4.547473508864641e-13,6.661338147750939e-16
107,2.0,1.975,raw,663,4.547473508864641e-13,1.3322676295501878e-15
107,2.0,1.975,hysteresis,600,4.547473508864641e-13,1.3322676295501878e-15
107,2.0,2.0,raw,656,9.094947017729282e-13,2.220446049250313e-16
107,2.0,2.0,hysteresis,587,9.094947017729282e-13,2.220446049250313e-16
107,2.0,2.025,raw,659,4.547473508864641e-13,6.661338147750939e-16
107,2.0,2.025,hysteresis,599,4.547473508864641e-13,6.661338147750939e-16
107,2.0,2.05,raw,639,9.094947017729282e-13,6.661338147750939e-16
107,2.0,2.05,hysteresis,591,9.094947017729282e-13,6.661338147750939e-16
107,2.0,2.075,raw,645,4.547473508864641e-13,8.881784197001252e-16
107,2.0,2.075,hysteresis,586,4.547473508864641e-13,8.881784197001252e-16
107,2.0,2.1,raw,628,4.547473508864641e-13,1.2212453270876722e-15
107,2.0,2.1,hysteresis,582,4.547473508864641e-13,1.2212453270876722e-15
107,2.0,2.125,raw,639,9.094947017729282e-13,1.1102230246251565e-16
107,2.0,2.125,hysteresis,578,9.094947017729282e-13,1.1102230246251565e-16
107,2.0,2.15,raw,634,9.094947017729282e-13,2.220446049250313e-16
107,2.0,2.15,hysteresis,578,9.094947017729282e-13,2.220446049250313e-16
107,2.0,2.175,raw,620,4.547473508864641e-13,2.220446049250313e-16
107,2.0,2.175,hysteresis,561,4.547473508864641e-13,2.220446049250313e-16
107,2.0,2.2,raw,625,4.547473508864641e-13,2.220446049250313e-16
107,2.0,2.2,hysteresis,568,4.547473508864641e-13,2.220446049250313e-16
107,2.0,2.225,raw,622,4.547473508864641e-13,3.3306690738754696e-16
107,2.0,2.225,hysteresis,564,4.547473508864641e-13,3.3306690738754696e-16
107,2.0,2.25,raw,628,9.094947017729282e-13,9.992007221626409e-16
107,2.0,2.25,hysteresis,566,9.094947017729282e-13,9.992007221626409e-16
107,2.0,2.275,raw,615,9.094947017729282e-13,4.440892098500626e-16
107,2.0,2.275,hysteresis,559,9.094947017729282e-13,4.440892098500626e-16
107,2.0,2.3,raw,620,4.547473508864641e-13,0.0
107,2.0,2.3,hysteresis,557,4.547473508864641e-13,0.0
107,2.0,2.325,raw,614,9.094947017729282e-13,8.881784197001252e-16
107,2.0,2.325,hysteresis,558,9.094947017729282e-13,8.881784197001252e-16
107,2.0,2.3333333333333335,raw,605,4.547473508864641e-13,3.3306690738754696e-16
107,2.0,2.3333333333333335,hysteresis,553,4.547473508864641e-13,3.3306690738754696e-16
107,2.0,2.35,raw,605,9.094947017729282e-13,8.881784197001252e-16
107,2.0,2.35,hysteresis,559,4.547473508864641e-13,8.881784197001252e-16
107,2.0,2.375,raw,601,9.094947017729282e-13,1.1102230246251565e-15
107,2.0,2.375,hysteresis,551,9.094947017729282e-13,1.1102230246251565e-15
107,2.0,2.4,raw,595,9.094947017729282e-13,1.2212453270876722e-15
107,2.0,2.4,hysteresis,540,9.094947017729282e-13,1.2212453270876722e-15
107,2.0,2.414213562373095,raw,604,4.547473508864641e-13,2.220446049250313e-16
107,2.0,2.414213562373095,hysteresis,546,4.547473508864641e-13,2.220446049250313e-16
107,2.0,2.425,raw,597,4.547473508864641e-13,4.440892098500626e-16
107,2.0,2.425,hysteresis,542,2.2737367544323206e-13,4.440892098500626e-16
107,2.0,2.45,raw,604,4.547473508864641e-13,6.661338147750939e-16
107,2.0,2.45,hysteresis,538,4.547473508864641e-13,6.661338147750939e-16
107,2.0,2.475,raw,595,9.094947017729282e-13,4.440892098500626e-16
107,2.0,2.475,hysteresis,543,4.547473508864641e-13,4.440892098500626e-16
107,2.0,2.5,raw,599,2.2737367544323206e-13,1.1102230246251565e-16
107,2.0,2.5,hysteresis,543,2.2737367544323206e-13,1.1102230246251565e-16
107,2.0,2.525,raw,593,4.547473508864641e-13,1.1102230246251565e-16
107,2.0,2.525,hysteresis,534,4.547473508864641e-13,1.1102230246251565e-16
107,2.0,2.55,raw,585,9.094947017729282e-13,6.661338147750939e-16
107,2.0,2.55,hysteresis,532,9.094947017729282e-13,6.661338147750939e-16
107,2.0,2.575,raw,584,4.547473508864641e-13,4.440892098500626e-16
107,2.0,2.575,hysteresis,532,4.547473508864641e-13,4.440892098500626e-16
107,2.0,2.6,raw,589,9.094947017729282e-13,9.992007221626409e-16
107,2.0,2.6,hysteresis,525,9.094947017729282e-13,9.992007221626409e-16
107,3.0,1.9,raw,806,9.094947017729282e-13,2.220446049250313e-16
107,3.0,1.9,hysteresis,737,9.094947017729282e-13,2.220446049250313e-16
107,3.0,1.925,raw,795,4.547473508864641e-13,4.440892098500626e-16
107,3.0,1.925,hysteresis,735,4.547473508864641e-13,4.440892098500626e-16
107,3.0,1.95,raw,793,9.094947017729282e-13,0.0
107,3.0,1.95,hysteresis,741,4.547473508864641e-13,0.0
107,3.0,1.975,raw,820,9.094947017729282e-13,1.7763568394002505e-15
107,3.0,1.975,hysteresis,756,9.094947017729282e-13,1.7763568394002505e-15
107,3.0,2.0,raw,808,4.547473508864641e-13,8.881784197001252e-16
107,3.0,2.0,hysteresis,728,4.547473508864641e-13,8.881784197001252e-16
107,3.0,2.025,raw,783,9.094947017729282e-13,8.881784197001252e-16
107,3.0,2.025,hysteresis,722,9.094947017729282e-13,8.881784197001252e-16
107,3.0,2.05,raw,775,9.094947017729282e-13,0.0
107,3.0,2.05,hysteresis,705,4.547473508864641e-13,0.0
107,3.0,2.075,raw,770,9.094947017729282e-13,8.881784197001252e-16
107,3.0,2.075,hysteresis,702,9.094947017729282e-13,8.881784197001252e-16
107,3.0,2.1,raw,776,4.547473508864641e-13,5.551115123125783e-16
107,3.0,2.1,hysteresis,692,4.547473508864641e-13,5.551115123125783e-16
107,3.0,2.125,raw,772,9.094947017729282e-13,1.1102230246251565e-15
107,3.0,2.125,hysteresis,697,9.094947017729282e-13,1.1102230246251565e-15
107,3.0,2.15,raw,772,9.094947017729282e-13,3.3306690738754696e-16
107,3.0,2.15,hysteresis,688,2.2737367544323206e-13,3.3306690738754696e-16
107,3.0,2.175,raw,771,9.094947017729282e-13,6.661338147750939e-16
107,3.0,2.175,hysteresis,678,9.094947017729282e-13,6.661338147750939e-16
107,3.0,2.2,raw,756,9.094947017729282e-13,3.3306690738754696e-16
107,3.0,2.2,hysteresis,672,4.547473508864641e-13,3.3306690738754696e-16
107,3.0,2.225,raw,746,4.547473508864641e-13,6.661338147750939e-16
107,3.0,2.225,hysteresis,671,4.547473508864641e-13,6.661338147750939e-16
107,3.0,2.25,raw,741,9.094947017729282e-13,2.220446049250313e-16
107,3.0,2.25,hysteresis,668,9.094947017729282e-13,2.220446049250313e-16
107,3.0,2.275,raw,740,9.094947017729282e-13,4.440892098500626e-16
107,3.0,2.275,hysteresis,669,9.094947017729282e-13,4.440892098500626e-16
107,3.0,2.3,raw,735,4.547473508864641e-13,4.440892098500626e-16
107,3.0,2.3,hysteresis,659,4.547473508864641e-13,4.440892098500626e-16
107,3.0,2.325,raw,733,9.094947017729282e-13,3.3306690738754696e-16
107,3.0,2.325,hysteresis,653,9.094947017729282e-13,3.3306690738754696e-16
107,3.0,2.3333333333333335,raw,740,4.547473508864641e-13,6.661338147750939e-16
107,3.0,2.3333333333333335,hysteresis,655,4.547473508864641e-13,6.661338147750939e-16
107,3.0,2.35,raw,739,4.547473508864641e-13,3.3306690738754696e-16
107,3.0,2.35,hysteresis,658,4.547473508864641e-13,3.3306690738754696e-16
107,3.0,2.375,raw,720,9.094947017729282e-13,7.771561172376096e-16
107,3.0,2.375,hysteresis,642,2.2737367544323206e-13,7.771561172376096e-16
107,3.0,2.4,raw,718,4.547473508864641e-13,1.5543122344752192e-15
107,3.0,2.4,hysteresis,640,4.547473508864641e-13,1.5543122344752192e-15
107,3.0,2.414213562373095,raw,720,9.094947017729282e-13,1.1102230246251565e-15
107,3.0,2.414213562373095,hysteresis,642,4.547473508864641e-13,1.1102230246251565e-15
107,3.0,2.425,raw,728,4.547473508864641e-13,8.881784197001252e-16
107,3.0,2.425,hysteresis,647,4.547473508864641e-13,8.881784197001252e-16
107,3.0,2.45,raw,710,4.547473508864641e-13,2.220446049250313e-16
107,3.0,2.45,hysteresis,634,4.547473508864641e-13,2.220446049250313e-16
107,3.0,2.475,raw,716,9.094947017729282e-13,6.661338147750939e-16
107,3.0,2.475,hysteresis,628,9.094947017729282e-13,6.661338147750939e-16
107,3.0,2.5,raw,715,4.547473508864641e-13,1.4432899320127035e-15
107,3.0,2.5,hysteresis,643,4.547473508864641e-13,1.4432899320127035e-15
107,3.0,2.525,raw,698,9.094947017729282e-13,5.551115123125783e-16
107,3.0,2.525,hysteresis,620,9.094947017729282e-13,5.551115123125783e-16
107,3.0,2.55,raw,699,9.094947017729282e-13,6.661338147750939e-16
107,3.0,2.55,hysteresis,612,9.094947017729282e-13,6.661338147750939e-16
107,3.0,2.575,raw,691,9.094947017729282e-13,3.3306690738754696e-16
107,3.0,2.575,hysteresis,610,9.094947017729282e-13,3.3306690738754696e-16
107,3.0,2.6,raw,696,9.094947017729282e-13,6.661338147750939e-16
107,3.0,2.6,hysteresis,621,9.094947017729282e-13,6.661338147750939e-16
107,4.0,1.9,raw,872,9.094947017729282e-13,1.1102230246251565e-15
107,4.0,1.9,hysteresis,843,4.547473508864641e-13,1.1102230246251565e-15
107,4.0,1.925,raw,883,9.094947017729282e-13,8.881784197001252e-16
107,4.0,1.925,hysteresis,853,9.094947017729282e-13,8.881784197001252e-16
107,4.0,1.95,raw,881,9.094947017729282e-13,0.0
107,4.0,1.95,hysteresis,847,9.094947017729282e-13,0.0
107,4.0,1.975,raw,894,9.094947017729282e-13,4.440892098500626e-16
107,4.0,1.975,hysteresis,861,9.094947017729282e-13,4.440892098500626e-16
107,4.0,2.0,raw,898,9.094947017729282e-13,2.220446049250313e-16
107,4.0,2.0,hysteresis,858,9.094947017729282e-13,2.220446049250313e-16
107,4.0,2.025,raw,886,9.094947017729282e-13,2.220446049250313e-16
107,4.0,2.025,hysteresis,822,9.094947017729282e-13,2.220446049250313e-16
107,4.0,2.05,raw,891,9.094947017729282e-13,2.220446049250313e-15
107,4.0,2.05,hysteresis,840,9.094947017729282e-13,2.220446049250313e-15
107,4.0,2.075,raw,897,4.547473508864641e-13,2.220446049250313e-16
107,4.0,2.075,hysteresis,833,4.547473508864641e-13,2.220446049250313e-16
107,4.0,2.1,raw,891,9.094947017729282e-13,2.220446049250313e-16
107,4.0,2.1,hysteresis,820,9.094947017729282e-13,2.220446049250313e-16
107,4.0,2.125,raw,898,4.547473508864641e-13,6.661338147750939e-16
107,4.0,2.125,hysteresis,831,3.410605131648481e-13,6.661338147750939e-16
107,4.0,2.15,raw,893,9.094947017729282e-13,4.440892098500626e-16
107,4.0,2.15,hysteresis,829,9.094947017729282e-13,4.440892098500626e-16
107,4.0,2.175,raw,878,4.547473508864641e-13,2.220446049250313e-16
107,4.0,2.175,hysteresis,810,4.547473508864641e-13,2.220446049250313e-16
107,4.0,2.2,raw,883,9.094947017729282e-13,6.661338147750939e-16
107,4.0,2.2,hysteresis,811,9.094947017729282e-13,6.661338147750939e-16
107,4.0,2.225,raw,884,4.547473508864641e-13,2.220446049250313e-16
107,4.0,2.225,hysteresis,805,4.547473508864641e-13,2.220446049250313e-16
107,4.0,2.25,raw,882,9.094947017729282e-13,6.661338147750939e-16
107,4.0,2.25,hysteresis,808,9.094947017729282e-13,6.661338147750939e-16
107,4.0,2.275,raw,871,9.094947017729282e-13,2.220446049250313e-16
107,4.0,2.275,hysteresis,793,9.094947017729282e-13,2.220446049250313e-16
107,4.0,2.3,raw,858,9.094947017729282e-13,2.220446049250313e-16
107,4.0,2.3,hysteresis,785,9.094947017729282e-13,2.220446049250313e-16
107,4.0,2.325,raw,864,4.547473508864641e-13,6.661338147750939e-16
107,4.0,2.325,hysteresis,765,4.547473508864641e-13,6.661338147750939e-16
107,4.0,2.3333333333333335,raw,844,4.547473508864641e-13,2.220446049250313e-16
107,4.0,2.3333333333333335,hysteresis,770,4.547473508864641e-13,2.220446049250313e-16
107,4.0,2.35,raw,857,9.094947017729282e-13,1.1102230246251565e-15
107,4.0,2.35,hysteresis,780,9.094947017729282e-13,1.1102230246251565e-15
107,4.0,2.375,raw,851,4.547473508864641e-13,4.440892098500626e-16
107,4.0,2.375,hysteresis,765,4.547473508864641e-13,4.440892098500626e-16
107,4.0,2.4,raw,838,4.547473508864641e-13,5.551115123125783e-16
107,4.0,2.4,hysteresis,745,4.547473508864641e-13,5.551115123125783e-16
107,4.0,2.414213562373095,raw,843,4.547473508864641e-13,6.661338147750939e-16
107,4.0,2.414213562373095,hysteresis,756,4.547473508864641e-13,6.661338147750939e-16
107,4.0,2.425,raw,845,9.094947017729282e-13,7.771561172376096e-16
107,4.0,2.425,hysteresis,751,9.094947017729282e-13,7.771561172376096e-16
107,4.0,2.45,raw,834,4.547473508864641e-13,1.1102230246251565e-16
107,4.0,2.45,hysteresis,747,4.547473508864641e-13,1.1102230246251565e-16
107,4.0,2.475,raw,838,4.547473508864641e-13,1.2212453270876722e-15
107,4.0,2.475,hysteresis,746,4.547473508864641e-13,1.2212453270876722e-15
107,4.0,2.5,raw,836,9.094947017729282e-13,1.1102230246251565e-16
107,4.0,2.5,hysteresis,747,4.547473508864641e-13,1.1102230246251565e-16
107,4.0,2.525,raw,824,9.094947017729282e-13,0.0
107,4.0,2.525,hysteresis,732,9.094947017729282e-13,0.0
107,4.0,2.55,raw,826,4.547473508864641e-13,4.440892098500626e-16
107,4.0,2.55,hysteresis,727,4.547473508864641e-13,4.440892098500626e-16
107,4.0,2.575,raw,833,9.094947017729282e-13,2.220446049250313e-16
107,4.0,2.575,hysteresis,738,4.547473508864641e-13,2.220446049250313e-16
107,4.0,2.6,raw,811,9.094947017729282e-13,1.1102230246251565e-15
107,4.0,2.6,hysteresis,712,9.094947017729282e-13,1.1102230246251565e-15
108,0.0,1.9,raw,474,0.0,0.0
108,0.0,1.9,hysteresis,463,0.0,0.0
108,0.0,1.925,raw,474,0.0,0.0
108,0.0,1.925,hysteresis,463,0.0,0.0
108,0.0,1.95,raw,474,0.0,0.0
108,0.0,1.95,hysteresis,463,0.0,0.0
108,0.0,1.975,raw,474,0.0,0.0
108,0.0,1.975,hysteresis,463,0.0,0.0
108,0.0,2.0,raw,474,0.0,0.0
108,0.0,2.0,hysteresis,463,0.0,0.0
108,0.0,2.025,raw,474,0.0,0.0
108,0.0,2.025,hysteresis,463,0.0,0.0
108,0.0,2.05,raw,474,0.0,0.0
108,0.0,2.05,hysteresis,463,0.0,0.0
108,0.0,2.075,raw,474,0.0,0.0
108,0.0,2.075,hysteresis,463,0.0,0.0
108,0.0,2.1,raw,474,0.0,0.0
108,0.0,2.1,hysteresis,463,0.0,0.0
108,0.0,2.125,raw,474,0.0,0.0
108,0.0,2.125,hysteresis,463,0.0,0.0
108,0.0,2.15,raw,474,0.0,0.0
108,0.0,2.15,hysteresis,463,0.0,0.0
108,0.0,2.175,raw,474,0.0,0.0
108,0.0,2.175,hysteresis,463,0.0,0.0
108,0.0,2.2,raw,474,0.0,0.0
108,0.0,2.2,hysteresis,463,0.0,0.0
108,0.0,2.225,raw,474,0.0,0.0
108,0.0,2.225,hysteresis,463,0.0,0.0
108,0.0,2.25,raw,474,0.0,0.0
108,0.0,2.25,hysteresis,463,0.0,0.0
108,0.0,2.275,raw,474,0.0,0.0
108,0.0,2.275,hysteresis,463,0.0,0.0
108,0.0,2.3,raw,474,0.0,0.0
108,0.0,2.3,hysteresis,463,0.0,0.0
108,0.0,2.325,raw,474,0.0,0.0
108,0.0,2.325,hysteresis,463,0.0,0.0
108,0.0,2.3333333333333335,raw,474,0.0,0.0
108,0.0,2.3333333333333335,hysteresis,463,0.0,0.0
108,0.0,2.35,raw,474,0.0,0.0
108,0.0,2.35,hysteresis,463,0.0,0.0
108,0.0,2.375,raw,474,0.0,0.0
108,0.0,2.375,hysteresis,463,0.0,0.0
108,0.0,2.4,raw,474,0.0,0.0
108,0.0,2.4,hysteresis,463,0.0,0.0
108,0.0,2.414213562373095,raw,474,0.0,0.0
108,0.0,2.414213562373095,hysteresis,463,0.0,0.0
108,0.0,2.425,raw,474,0.0,0.0
108,0.0,2.425,hysteresis,463,0.0,0.0
108,0.0,2.45,raw,474,0.0,0.0
108,0.0,2.45,hysteresis,463,0.0,0.0
108,0.0,2.475,raw,474,0.0,0.0
108,0.0,2.475,hysteresis,463,0.0,0.0
108,0.0,2.5,raw,474,0.0,0.0
108,0.0,2.5,hysteresis,463,0.0,0.0
108,0.0,2.525,raw,474,0.0,0.0
108,0.0,2.525,hysteresis,463,0.0,0.0
108,0.0,2.55,raw,474,0.0,0.0
108,0.0,2.55,hysteresis,463,0.0,0.0
108,0.0,2.575,raw,474,0.0,0.0
108,0.0,2.575,hysteresis,463,0.0,0.0
108,0.0,2.6,raw,474,0.0,0.0
108,0.0,2.6,hysteresis,463,0.0,0.0
108,1.0,1.9,raw,546,9.094947017729282e-13,2.220446049250313e-16
108,1.0,1.9,hysteresis,508,9.094947017729282e-13,2.220446049250313e-16
108,1.0,1.925,raw,541,4.547473508864641e-13,0.0
108,1.0,1.925,hysteresis,508,4.547473508864641e-13,0.0
108,1.0,1.95,raw,551,4.547473508864641e-13,5.551115123125783e-16
108,1.0,1.95,hysteresis,502,4.547473508864641e-13,5.551115123125783e-16
