r,delta,rule,seed,cycles,mean_N,median_N,integer_fraction,band1,band2,band3,event_R1,event_R2,interval_R,next2_given2,event_Omega,Q2,phase_drift2,residual_variance
0.5,0,raw,203,477,2.325926405207503,2.3133394928046593,0.10272536687631027,0.0041928721174004195,0.0859538784067086,0.010482180293501049,0.026557477867914743,0.010481533491174408,0.40692799992424095,0.175,1.0031845066590444,0.002559432848865683,-0.3284073769441349,1.1825425173309747
0.5,0,raw,204,481,2.3105906039590285,2.312618199153896,0.1288981288981289,0.004158004158004158,0.10810810810810811,0.016632016632016633,0.010105326378854553,0.022669936322905766,0.3630702560699511,0.0392156862745098,1.0098428208507975,0.015625294950662866,-0.315054235586643,0.6831786492236575
0.5,0,raw,205,468,2.3760156239697827,2.346473517387684,0.11965811965811966,0.004273504273504274,0.09188034188034189,0.017094017094017096,0.030365647992308235,0.05443946663900557,0.38038883867671774,0.11627906976744186,0.9820361910898813,0.028465453843992135,-0.36915655069197917,0.7765530408512844
0.5,0,raw,206,475,2.3439175290731087,2.3203434046294027,0.09263157894736843,0.004210526315789474,0.07578947368421053,0.010526315789473684,0.03303115424797227,0.06558247340418608,0.453636486377624,0.027777777777777776,0.9954843992553095,0.019315818877222158,-0.34656815516860795,1.2602581444674912
0.5,0,raw,207,479,2.316730491253053,2.3230042708196263,0.1336116910229645,0.0020876826722338203,0.11691022964509394,0.014613778705636743,0.03129430083564905,0.03416552817478761,0.4056683542373019,0.125,1.0071664969848522,0.025464078940965442,-0.3195313980913892,0.9360790588712892
0.5,0,raw,208,480,2.3189953339519493,2.3141008512953194,0.13333333333333333,0.0020833333333333333,0.11666666666666667,0.0125,0.023878186629126268,0.04657392252917343,0.38980787784786997,0.07142857142857142,1.006182849603647,0.014446609717494941,-0.31938850943319474,0.8683363668321911
0.5,0,hysteresis,101,452,2.4555938801222372,2.3238928706626054,0.12168141592920353,0.0,0.09955752212389381,0.008849557522123894,0.008099882966771162,0.028632189505805768,0.391293147351215,0.11363636363636363,0.9502114141191711,0.02111010252043201,-0.31082783399638414,0.8690408126936673
0.5,0,hysteresis,102,458,2.42762933694152,2.3382726237602887,0.09606986899563319,0.0,0.08296943231441048,0.006550218340611353,0.05183538098856326,0.027422468949170886,0.4331173564184893,0.02631578947368421,0.9611571658929668,0.0249989554518512,-0.34008667649258784,0.9786597313447246
0.5,0,hysteresis,103,453,2.4547167661243274,2.321484954480657,0.10816777041942605,0.0,0.0772626931567329,0.011037527593818985,0.00927934476232616,0.019647907978187825,0.41594998689207147,0.17142857142857143,0.9505509415725212,0.006823418009658773,-0.3393408539625413,0.7464936084498471
0.5,0,hysteresis,104,458,2.429750333277795,2.3320998347665722,0.09388646288209607,0.0,0.08078602620087336,0.008733624454148471,0.054993732956088226,0.024419989822420555,0.5041098806382261,0.16216216216216217,0.9603181451921471,0.04151682687749968,-0.30815958764958573,1.260012092993612
0.5,0,hysteresis,105,451,2.465032307636756,2.3367721779094195,0.12195121951219512,0.0,0.0975609756097561,0.011086474501108648,0.04045707415849516,0.03720262852625878,0.4419487991484325,0.09090909090909091,0.946573124459499,0.021286670971158987,-0.33551349756139026,1.1287366242655774
0.5,0,hysteresis,106,453,2.4540521313145915,2.355358275360379,0.11479028697571744,0.0,0.08609271523178808,0.017660044150110375,0.03247299798918351,0.030173960574906185,0.4209506818830284,0.07692307692307693,0.9508083807834224,0.03807600673990219,-0.3302367308459768,0.9143622431771705
0.5,0,hysteresis,107,459,2.422518689234671,2.3264168691320704,0.08714596949891068,0.0,0.08061002178649238,0.002178649237472767,0.028903052246493758,0.035131274823070914,0.49854436919901157,0.05405405405405406,0.9631848636307062,0.01884216477907276,-0.33934207706306996,1.2558195078090402
0.5,0,hysteresis,108,458,2.4275674841245256,2.3469442157565297,0.10043668122270742,0.0,0.08733624454148471,0.008733624454148471,0.023243711163040612,0.07950801897222937,0.4157124579186226,0.075,0.9611816555430686,0.021511572215418502,-0.33964817417695836,0.8830098458629962
0.5,0,hysteresis,201,453,2.45317361723569,2.334247882453337,0.1456953642384106,0.0,0.11920529801324503,0.01545253863134658,0.02181249178021129,0.032254805463773746,0.34774927000893446,0.07407407407407407,0.9511488779023328,0.022801770567479233,-0.3387867676753533,0.9090774855678204
0.5,0,hysteresis,202,450,2.465141759233665,2.328769687240003,0.10222222222222223,0.0,0.08,0.017777777777777778,0.029961508715457993,0.03601907368553398,0.4192057818577527,0.08333333333333333,0.9465310968804869,0.017460100228458418,-0.3446028623255195,1.058504679078102
0.5,0,hysteresis,203,449,2.470973040721557,2.340025651799857,0.0935412026726058,0.0,0.0757238307349666,0.008908685968819599,0.024714561533795778,0.021665881256764486,0.42440420122173117,0.18181818181818182,0.9442973658069411,0.002559432848865683,-0.3284073769441349,1.1825425173309747
0.5,0,hysteresis,204,458,2.4223071895643655,2.3372727483682816,0.12445414847161572,0.0,0.10043668122270742,0.015283842794759825,0.009506605766274401,0.027193229082043288,0.3659997823784144,0.043478260869565216,0.9632689624939629,0.015625294950662866,-0.315054235586643,0.6831786492236575
0.5,0,hysteresis,205,451,2.4655771885096645,2.365440112323887,0.09977827050997783,0.0,0.082039911308204,0.013303769401330377,0.017428570347589926,0.05646866524086396,0.4108500421475104,0.08108108108108109,0.9463639362853343,0.028465453843992135,-0.36915655069197917,0.7765530408512844
0.5,0,hysteresis,206,447,2.4907401036011785,2.3377860540390913,0.07606263982102908,0.0,0.06263982102908278,0.006711409395973154,0.03971562046748767,0.058662797504123856,0.47886262268493734,0.0,0.9368032136149965,0.019315818877222158,-0.34656815516860795,1.2602581444674912
0.5,0,hysteresis,207,468,2.3711835583551544,2.3320438601324796,0.12393162393162394,0.0,0.1111111111111111,0.01282051282051282,0.03023945532589244,0.02812035115424795,0.4037925968285823,0.1346153846153846,0.9840374125029454,0.025464078940965442,-0.3195313980913892,0.9360790588712892
0.5,0,hysteresis,208,446,2.4909428132326714,2.3298928872710514,0.12331838565022421,0.0,0.10762331838565023,0.008968609865470852,0.014677853203407311,0.03283705226766938,0.3956446064117637,0.020833333333333332,0.9367269778085361,0.014446609717494941,-0.31938850943319474,0.8683363668321911
0.5,1,raw,101,522,2.1304146962199466,2.206194622317357,0.1839080459770115,0.03639846743295019,0.13984674329501914,0.005747126436781609,0.389207220069869,0.0799082935557634,0.26073491280693817,0.2777777777777778,1.0952484215741802,0.013008263870674183,-0.14290204114175742,0.8479274215124031
0.5,1,raw,102,501,2.2194085121559515,2.2790623822654315,0.1656686626746507,0.033932135728542916,0.11776447105788423,0.013972055888223553,0.28823772520953883,0.029765236354385563,0.33265695714888205,0.1016949152542373,1.051331163484957,0.01809811659880514,-0.23080808409155518,0.9727899005923341
0.5,1,raw,103,520,2.138428283962816,2.228500036405303,0.21923076923076923,0.06153846153846154,0.13653846153846153,0.021153846153846155,0.40126549113934235,0.06333831480843277,0.3150239234059636,0.23943661971830985,1.091144066337044,0.004698423862146094,-0.1508068216330649,0.7770298018988343
0.5,1,raw,104,507,2.195025472837042,2.267383468251523,0.1814595660749507,0.04930966469428008,0.1242603550295858,0.007889546351084813,0.3432273521685326,0.10979275795601218,0.37180950606367114,0.20634920634920634,1.063009683581271,0.029197957006611524,-0.20872397361278505,1.3364136358858882
0.5,1,raw,105,501,2.219184842457682,2.2751620598166404,0.1656686626746507,0.029940119760479042,0.12574850299401197,0.00998003992015968,0.3127664546643105,0.052721902240009194,0.339047731729459,0.14285714285714285,1.0514371262329079,0.011540550676266057,-0.23480930550698398,1.1924157080251443
0.5,1,raw,106,512,2.1713375561318196,2.268131808362038,0.169921875,0.03515625,0.109375,0.025390625,0.3652181588409435,0.051885354191987504,0.26842003748503396,0.10714285714285714,1.074606445572703,0.013307467800231804,-0.18758518746260266,0.9397422663436014
0.5,1,raw,107,506,2.1968078846066863,2.2515983113398965,0.13438735177865613,0.019762845849802372,0.10869565217391304,0.005928853754940711,0.33242292618861286,0.02030768256162803,0.3342486599943312,0.2,1.0621471953388817,0.01974165217996679,-0.20932692437980682,1.3060661990069617
0.5,1,raw,108,511,2.1759069008962486,2.262843558194223,0.17025440313111545,0.03718199608610567,0.11741682974559686,0.015655577299412915,0.3175489698425676,0.07565125987260288,0.2858574619930232,0.18333333333333332,1.0723498015343587,0.01909320438441595,-0.1887182654818984,0.9044013572921724
0.5,1,raw,201,523,2.1253939385650593,2.2471846813619036,0.20076481835564053,0.05162523900573614,0.12810707456978968,0.021032504780114723,0.36059643606700564,0.08872085106415802,0.2397085836301434,0.1044776119402985,1.0978356957716093,0.011511293626998181,-0.13818121776220949,0.9492146333298466
0.5,1,raw,202,513,2.1623617593109437,2.24307625715309,0.17738791423001948,0.037037037037037035,0.11500974658869395,0.025341130604288498,0.3770051259972337,0.05700478508790943,0.3025964417886531,0.11864406779661017,1.079067054014529,0.013705238657529265,-0.17683752509595063,1.0545078037467037
0.5,1,raw,203,519,2.1381561060839966,2.2486732275637573,0.17533718689788053,0.05202312138728324,0.10404624277456648,0.019267822736030827,0.37041025771535435,0.03933494454449392,0.2855580304620839,0.2037037037037037,1.0912829641830042,0.0143194602739561,-0.1522136351276524,1.2143139253623607
0.5,1,raw,204,531,2.096177568259221,2.2200208869388502,0.2015065913370998,0.04519774011299435,0.13559322033898305,0.02071563088512241,0.4121303791315082,0.07435713784465432,0.2545423957364806,0.16901408450704225,1.1131372497564982,0.022027249759506953,-0.1051563199858414,0.6689507002476176
0.5,1,raw,205,522,2.1301457259206105,2.253098962913803,0.14559386973180077,0.040229885057471264,0.09578544061302682,0.009578544061302681,0.36633647726216956,0.08303685660304223,0.25277547407728623,0.08,1.0953867169462828,0.007621216638179442,-0.14329750707104827,0.7874370370059719
0.5,1,raw,206,514,2.1662351476212467,2.2608150159254423,0.1614785992217899,0.042801556420233464,0.11284046692607004,0.005836575875486381,0.3505690951219352,0.08864861778342457,0.31066442163903524,0.1724137931034483,1.077137602487698,0.012973999910299901,-0.18339497803040805,1.2732899754046652
0.5,1,raw,207,503,2.2064692874778267,2.260455842625343,0.17296222664015903,0.02186878727634195,0.14314115308151093,0.007952286282306162,0.35123855671622733,0.0577637708659881,0.2918924560168433,0.16666666666666666,1.057496402318168,0.01851169142768201,-0.2184787911350714,0.9704452550622408
0.5,1,raw,208,528,2.108181321508181,2.23535512007875,0.20075757575757575,0.058712121212121215,0.12878787878787878,0.013257575757575758,0.3524605462136889,0.06145155563384913,0.2755206517921131,0.10294117647058823,1.1067991683296385,0.010071004309377138,-0.11768823571500286,0.9136370162070411
0.5,1,hysteresis,101,479,2.3172544918831557,2.26262388257207,0.16910229645093947,0.006263048016701462,0.1419624217118998,0.016701461377870562,0.3612378439317768,0.08612191713821103,0.28323780006097904,0.2537313432835821,1.0069387464805866,0.013008263870674183,-0.14290204114175742,0.8479274215124031
0.5,1,hysteresis,102,477,2.3310768649688294,2.3122490974132184,0.15932914046121593,0.012578616352201259,0.12159329140461216,0.023060796645702306,0.271517041701875,0.0305629424142676,0.3405030176760977,0.10344827586206896,1.0009679939766953,0.01809811659880514,-0.23080808409155518,0.9727899005923341
0.5,1,hysteresis,103,481,2.3118143610408817,2.265822068711135,0.20997920997921,0.02494802494802495,0.1496881496881497,0.02286902286902287,0.37313981087687376,0.058206811898140164,0.3348580966042012,0.2777777777777778,1.0093082613617654,0.004698423862146094,-0.1508068216330649,0.7770298018988343
0.5,1,hysteresis,104,471,2.3627981204424207,2.2976092613511163,0.1464968152866242,0.004246284501061571,0.11677282377919321,0.012738853503184714,0.3066620564879736,0.07819419106854411,0.40072613057482626,0.16363636363636364,0.9875297060488731,0.029197957006611524,-0.20872397361278505,1.3364136358858882
0.5,1,hysteresis,105,468,2.3756658249386726,2.312388788698596,0.14957264957264957,0.004273504273504274,0.12606837606837606,0.014957264957264958,0.29160239074829053,0.04896308254242231,0.36366989028426366,0.1864406779661017,0.982180788576848,0.011540550676266057,-0.23480930550698398,1.1924157080251443
0.5,1,hysteresis,106,476,2.335556362898091,2.322991713629912,0.16176470588235295,0.01680672268907563,0.10714285714285714,0.029411764705882353,0.3334566226909386,0.032138648918344004,0.29945846869904413,0.11764705882352941,0.9990481798683721,0.013307467800231804,-0.18758518746260266,0.9397422663436014
0.5,1,hysteresis,107,475,2.3401785044441747,2.298085193908535,0.12421052631578948,0.004210526315789474,0.10736842105263159,0.008421052631578947,0.3110927807818346,0.010552491117316364,0.3656356673931245,0.17647058823529413,0.9970749363359068,0.01974165217996679,-0.20932692437980682,1.3060661990069617
0.5,1,hysteresis,108,478,2.3261264149748597,2.2987355749536853,0.1506276150627615,0.0020920502092050207,0.1297071129707113,0.014644351464435146,0.30093769176232976,0.07108665914131189,0.3101589367922186,0.1774193548387097,1.0030982487933922,0.01909320438441595,-0.1887182654818984,0.9044013572921724
0.5,1,hysteresis,201,480,2.3157938122281796,2.300795617051018,0.19375,0.014583333333333334,0.13541666666666666,0.0375,0.33533415915160597,0.0986679717445705,0.2613186276136395,0.09230769230769231,1.0075738699242305,0.011511293626998181,-0.13818121776220949,0.9492146333298466
0.5,1,hysteresis,202,478,2.320693687293962,2.284832603507896,0.17573221757322174,0.006276150627615063,0.13179916317991633,0.03556485355648536,0.3569423704415068,0.07552050629660138,0.3288288610754605,0.1111111111111111,1.0054464947737718,0.013705238657529265,-0.17683752509595063,1.0545078037467037
0.5,1,hysteresis,203,473,2.3460951777116157,2.2999668746207305,0.1733615221987315,0.016913319238900635,0.12050739957716702,0.02536997885835095,0.3373990596515471,0.032306713744948735,0.3244487533326985,0.2807017543859649,0.9945603893228536,0.0143194602739561,-0.1522136351276524,1.2143139253623607
0.5,1,hysteresis,204,488,2.276985316483683,2.2654916057158303,0.21106557377049182,0.014344262295081968,0.1598360655737705,0.03483606557377049,0.40066731862587945,0.07255423794732893,0.26187296331636856,0.19480519480519481,1.0247467633812708,0.022027249759506953,-0.1051563199858414,0.6689507002476176
0.5,1,hysteresis,205,470,2.3658214232565076,2.320536350337222,0.14893617021276595,0.00851063829787234,0.10212765957446808,0.031914893617021274,0.3369457968791606,0.08127259191452282,0.2733514160183959,0.10416666666666667,0.9862677336489518,0.007621216638179442,-0.14329750707104827,0.7874370370059719
0.5,1,hysteresis,206,467,2.384250248131308,2.311601580021408,0.16274089935760172,0.008565310492505354,0.13062098501070663,0.010706638115631691,0.31762093964691973,0.07478325808902618,0.3363012539586251,0.2459016393442623,0.9786444754119745,0.012973999910299901,-0.18339497803040805,1.2732899754046652
0.5,1,hysteresis,207,479,2.317023072236632,2.288412047781381,0.1732776617954071,0.0041753653444676405,0.15031315240083507,0.018789144050104383,0.33544422124043116,0.05305134231407466,0.29996556994951923,0.19444444444444445,1.0070393175157106,0.01851169142768201,-0.2184787911350714,0.9704452550622408
0.5,1,hysteresis,208,476,2.3384868440258817,2.2936935905867295,0.17857142857142858,0.014705882352941176,0.1323529411764706,0.023109243697478993,0.3211055853213585,0.0725141242656952,0.3066458911084759,0.1111111111111111,0.997796219933538,0.010071004309377138,-0.11768823571500286,0.9136370162070411
0.5,1.5,raw,101,558,1.9929592087949468,2.1503163458705945,0.25806451612903225,0.07885304659498207,0.16666666666666666,0.012544802867383513,0.5153106083358416,0.14761738309135108,0.28671885219603716,0.25,1.170788304665902,0.0077536422018253705,0.007966313426069682,0.8553672733386641
0.5,1.5,raw,102,533,2.0861917227091253,2.223026312395308,0.20075046904315197,0.0600375234521576,0.12382739212007504,0.016885553470919325,0.4236124788577073,0.060121230508485966,0.2909440086856895,0.16666666666666666,1.1184654353355745,0.015270625167946106,-0.0966818215975418,0.990358399414394
0.5,1.5,raw,103,561,1.982141728418331,2.160066996497339,0.2549019607843137,0.09982174688057041,0.14795008912655971,0.0071301247771836,0.5133816782232509,0.12682592010266838,0.32300358776045546,0.25301204819277107,1.177177847517109,0.007209545121928183,0.020968299582495575,0.8050955337936948
0.5,1.5,raw,104,536,2.076298572240192,2.21958516777425,0.20335820895522388,0.07462686567164178,0.12126865671641791,0.007462686567164179,0.4454465734961335,0.1374883638723609,0.3272190862752223,0.171875,1.1237947010751046,0.01826989385861138,-0.08743755143808452,1.3966496191272952
0.5,1.5,raw,105,534,2.0862714596992347,2.217455947832434,0.19850187265917604,0.056179775280898875,0.13295880149812733,0.009363295880149813,0.4380386961596122,0.08143989854550719,0.27460762545723383,0.16901408450704225,1.1184226877501917,0.009841498598467412,-0.0965246988739854,1.2440207150024591
0.5,1.5,raw,106,555,2.00314071810516,2.191240149368609,0.21441441441441442,0.07387387387387387,0.12072072072072072,0.01981981981981982,0.48579715648400174,0.09279127100409555,0.25658127951448817,0.13432835820895522,1.16483745362658,0.006743052568770862,-0.0031376988838025532,0.9694527652107324
0.5,1.5,raw,107,536,2.073598564036571,2.202865346641134,0.19029850746268656,0.05783582089552239,0.12313432835820895,0.009328358208955223,0.45151178938339664,0.07387073898750979,0.28678996308089144,0.12121212121212122,1.125257980884762,0.01802646927028493,-0.08364241505402825,1.354766062140163
0.5,1.5,raw,108,544,2.0439529170729824,2.1997381715586113,0.25,0.08455882352941177,0.1488970588235294,0.016544117647058824,0.45171745944425573,0.09845009732790969,0.2813569975431228,0.25925925925925924,1.141578807341,0.016548939898181667,-0.050457662772516176,0.9333147192480941
0.5,1.5,raw,201,562,1.978008773251048,2.1754925761079296,0.2402135231316726,0.09786476868327403,0.12811387900355872,0.014234875444839857,0.4939745032771661,0.11038042715260281,0.24883358627234559,0.1527777777777778,1.1796375045891607,0.01196503793537132,0.020923675878299353,0.9883020464850039
0.5,1.5,raw,202,548,2.0242259990906284,2.197129765365842,0.22262773722627738,0.07846715328467153,0.12226277372262774,0.021897810218978103,0.4934064645718938,0.11938640349204079,0.30341067370254793,0.1044776119402985,1.152703964073957,0.009508143754786747,-0.030158410908987854,1.0718731884766113
0.5,1.5,raw,203,551,2.0140874861587275,2.19553873564355,0.19600725952813067,0.08166969147005444,0.10526315789473684,0.009074410163339383,0.49184180326282595,0.09691649892114819,0.26455328098654435,0.10526315789473684,1.158506444912913,0.014202922536682075,-0.022258541824636602,1.251810352190093
0.5,1.5,raw,204,585,1.9027110576821282,2.1365564578978136,0.24786324786324787,0.09401709401709402,0.1452991452991453,0.008547008547008548,0.5362054443168306,0.12814222896097344,0.25212664565405624,0.19047619047619047,1.226320372666456,0.019837917480535,0.12115268508052157,0.6768840557086743
0.5,1.5,raw,205,569,1.9541746607274464,2.1670544310717625,0.19859402460456943,0.08611599297012303,0.10017574692442882,0.012302284710017574,0.4866818432489518,0.10319129704911481,0.23857727657841504,0.10526315789473684,1.194024966255956,0.003131923802465323,0.05348525037041929,0.8080626937968304
0.5,1.5,raw,206,537,2.073522817408618,2.2085996178055467,0.21042830540037244,0.08193668528864059,0.12476722532588454,0.0037243947858473,0.46649675763136855,0.14151195981517262,0.2892126409557604,0.1791044776119403,1.1252990870143467,0.01110422844251883,-0.0829339446474151,1.3080345805383131
0.5,1.5,raw,207,529,2.098093088970679,2.2077743542577926,0.21739130434782608,0.0661625708884688,0.14177693761814744,0.00945179584120983,0.4769742583221254,0.10980087473104114,0.26615199575694254,0.14666666666666667,1.1121209757561634,0.014867293338830346,-0.10943355600734694,1.0061261537570128
0.5,1.5,raw,208,570,1.9528344140460345,2.165322448659575,0.23684210526315788,0.08947368421052632,0.14035087719298245,0.007017543859649123,0.47867562945275993,0.1084662231039806,0.2897953524021873,0.1125,1.1948444356318733,0.007247298225719337,0.054159817713014924,0.9529654472294686
0.5,1.5,hysteresis,101,502,2.215281351608726,2.198817754576739,0.2649402390438247,0.03386454183266932,0.2051792828685259,0.025896414342629483,0.4986771115003753,0.16134120847825023,0.30646018556621035,0.3235294117647059,1.0532898368141268,0.0077536422018253705,0.007966313426069682,0.8553672733386641
0.5,1.5,hysteresis,102,493,2.255456771204795,2.268755371361411,0.1845841784989858,0.02434077079107505,0.13793103448275862,0.02231237322515213,0.40306063171695256,0.05505507144313484,0.2858630618992175,0.14705882352941177,1.0345280668300905,0.015270625167946106,-0.0966818215975418,0.990358399414394
0.5,1.5,hysteresis,103,505,2.2019435834508587,2.2082206919939313,0.24752475247524752,0.04554455445544554,0.1801980198019802,0.01782178217821782,0.5028749976553369,0.12980606820796728,0.32432025263507525,0.34065934065934067,1.0596698983888415,0.007209545121928183,0.020968299582495575,0.8050955337936948
0.5,1.5,hysteresis,104,485,2.294630999424213,2.264361881443834,0.18762886597938144,0.012371134020618556,0.15257731958762888,0.020618556701030927,0.41327285146179676,0.11169577281166897,0.3402382626750985,0.2328767123287671,1.0168664739205704,0.01826989385861138,-0.08743755143808452,1.3966496191272952
0.5,1.5,hysteresis,105,483,2.301938419017375,2.2706377941861873,0.19875776397515527,0.014492753623188406,0.16356107660455488,0.016563146997929608,0.42471771789044643,0.10565206442859165,0.288467426119068,0.25316455696202533,1.0136384683693493,0.009841498598467412,-0.0965246988739854,1.2440207150024591
0.5,1.5,hysteresis,106,504,2.2058394812467537,2.2409918445667474,0.20634920634920634,0.041666666666666664,0.13690476190476192,0.027777777777777776,0.47324714817328634,0.10615082415313716,0.2435863780111305,0.15942028985507245,1.0577983362662997,0.006743052568770862,-0.0031376988838025532,0.9694527652107324
0.5,1.5,hysteresis,107,488,2.2775590785319713,2.255168366889282,0.1885245901639344,0.014344262295081968,0.1557377049180328,0.014344262295081968,0.42853509666116746,0.07013487041878093,0.298317856486048,0.17105263157894737,1.024488609462246,0.01802646927028493,-0.08364241505402825,1.354766062140163
0.5,1.5,hysteresis,108,492,2.2599804611538667,2.248545808179874,0.22764227642276422,0.018292682926829267,0.18495934959349594,0.02032520325203252,0.4380600983035577,0.1089148388543638,0.28168493023294955,0.31868131868131866,1.0324573036981104,0.016548939898181667,-0.050457662772516176,0.9333147192480941
0.5,1.5,hysteresis,201,504,2.2056367669981927,2.2373608410116494,0.24404761904761904,0.051587301587301584,0.16666666666666666,0.021825396825396824,0.47147803989271986,0.13139261238269895,0.2599282540945355,0.20238095238095238,1.0578955557169696,0.01196503793537132,0.020923675878299353,0.9883020464850039
0.5,1.5,hysteresis,202,497,2.2319433551341334,2.230336865418356,0.22937625754527163,0.04426559356136821,0.15090543259557343,0.03420523138832998,0.48040399438909254,0.1389274983353437,0.31949943419977994,0.13333333333333333,1.0454267703371471,0.009508143754786747,-0.030158410908987854,1.0718731884766113
0.5,1.5,hysteresis,203,493,2.251038955118578,2.2435389047912704,0.20486815415821502,0.028397565922920892,0.15618661257606492,0.018255578093306288,0.4688328398845706,0.08298015955934818,0.2836039952100538,0.2631578947368421,1.0365583980799749,0.014202922536682075,-0.022258541824636602,1.251810352190093
0.5,1.5,hysteresis,204,521,2.132691792427085,2.194499005816677,0.2667946257197697,0.05182341650671785,0.18618042226487524,0.028790786948176585,0.5376343937914904,0.16235447289994812,0.27021352896162415,0.2604166666666667,1.0940790139572443,0.019837917480535,0.12115268508052157,0.6768840557086743
0.5,1.5,hysteresis,205,499,2.2283073786651646,2.2566408785440877,0.21042084168336672,0.056112224448897796,0.12024048096192384,0.03206412825651302,0.48517951776773316,0.13482481220989626,0.2352639214385646,0.15,1.047132615398457,0.003131923802465323,0.05348525037041929,0.8080626937968304
0.5,1.5,hysteresis,206,486,2.29111471800088,2.266279344272024,0.19958847736625515,0.02263374485596708,0.15843621399176955,0.018518518518518517,0.43815295626532214,0.12142107129488527,0.2976220674012413,0.2077922077922078,1.018427106683375,0.01110422844251883,-0.0829339446474151,1.3080345805383131
0.5,1.5,hysteresis,207,489,2.2697162455326967,2.243728277764196,0.2167689161554192,0.02044989775051125,0.17995910020449898,0.016359918200409,0.4584326861016845,0.10530831983551031,0.283750871003282,0.22727272727272727,1.0280286524475688,0.014867293338830346,-0.10943355600734694,1.0061261537570128
0.5,1.5,hysteresis,208,504,2.20856273017111,2.2336644610259038,0.2361111111111111,0.03571428571428571,0.1746031746031746,0.025793650793650792,0.4623714523766162,0.12138489300022873,0.3003906790920957,0.1590909090909091,1.0564940272955512,0.007247298225719337,0.054159817713014924,0.9529654472294686
0.5,2,raw,101,615,1.8082392314492857,2.0787302904345384,0.2764227642276423,0.11219512195121951,0.16097560975609757,0.0032520325203252032,0.5945620378452515,0.20763883971220412,0.3187693054642737,0.2727272727272727,1.290389729827502,0.005586684651415402,0.2383967107994942,0.8745799047847895
0.5,2,raw,102,578,1.9237914093340613,2.15035319256178,0.23875432525951557,0.10034602076124567,0.1245674740484429,0.01384083044982699,0.519536441238971,0.09634557327552928,0.29555006279499363,0.125,1.212882707559776,0.013866696886374775,0.09186769279047047,1.0214713288691866
0.5,2,raw,103,616,1.8051618238540685,2.0890063041947933,0.30194805194805197,0.15584415584415584,0.14285714285714285,0.003246753246753247,0.6020682755414191,0.17178361143008888,0.3576426149010669,0.19318181818181818,1.2925895631626003,0.0028638320163311653,0.25139455229415697,0.841642068814574
0.5,2,raw,104,570,1.9539538001857228,2.1670672757572813,0.22807017543859648,0.10701754385964912,0.11228070175438597,0.008771929824561403,0.5245064473400646,0.16117184654909542,0.317058566973121,0.1875,1.1941599300411048,0.012703885610733575,0.05069981855878147,1.472171981734974
0.5,2,raw,105,570,1.9544678519103056,2.1677450717477633,0.23333333333333334,0.09824561403508772,0.12631578947368421,0.008771929824561403,0.5280023799666437,0.1208784657015029,0.26923965060200533,0.20833333333333334,1.1938458496785829,0.009621662792107992,0.0543142558974381,1.3095707014494942
0.5,2,raw,106,600,1.8529326994985862,2.111453755684645,0.25166666666666665,0.11833333333333333,0.12,0.013333333333333334,0.5739385057412328,0.1336072130593397,0.2786387457265146,0.1388888888888889,1.259265020237781,0.004783487403423156,0.1855262010394041,1.0108040428700202
0.5,2,raw,107,566,1.9645595302267138,2.155362456129737,0.21908127208480566,0.0812720848056537,0.13250883392226148,0.00530035335689046,0.5305570917099528,0.12872660857427878,0.2968811117535448,0.13333333333333333,1.1877132239734485,0.015018086423808268,0.04202978246638489,1.4193452667475979
0.5,2,raw,108,592,1.8782285138938142,2.1360138426487696,0.2635135135135135,0.11148648648648649,0.13851351351351351,0.013513513513513514,0.5461785993672658,0.1315604935343485,0.2946767308518139,0.2682926829268293,1.2423053510650992,0.012441154804368495,0.1506239687444264,0.9742176392170769
0.5,2,raw,201,607,1.8352499546226966,2.1034540797449903,0.28171334431630973,0.1400329489291598,0.128500823723229,0.013179571663920923,0.5760439842085073,0.15388894335585268,0.2998371445118856,0.23076923076923078,1.2713981152572955,0.012764386926330862,0.20519987384258265,1.0402647581939806
0.5,2,raw,202,591,1.876917456398896,2.124978201065102,0.24873096446700507,0.10998307952622674,0.11844331641285956,0.02030456852791878,0.5769424242673702,0.16932042188172694,0.3286572557643638,0.14285714285714285,1.2431731216406976,0.005082341206622833,0.1500184476460409,1.1021599781326492
0.5,2,raw,203,607,1.8283321870617815,2.12734300318098,0.22240527182866557,0.11037891268533773,0.10543657331136738,0.006589785831960461,0.5607359000810913,0.1268038812523908,0.3046449785801285,0.14285714285714285,1.2762086396800316,0.010438666608496154,0.21658895021702484,1.3031288046770595
0.5,2,raw,204,639,1.7419284587824753,2.0461558529183614,0.28325508607198746,0.1298904538341158,0.14710485133020346,0.006259780907668232,0.6280820431839157,0.1848542671114171,0.32562398097709405,0.22580645161290322,1.3395115749840967,0.021577959718481088,0.3474202339809751,0.694676731255873
0.5,2,raw,205,623,1.7847876238558655,2.081331217849883,0.24398073836276082,0.13162118780096307,0.1043338683788122,0.008025682182985553,0.5790669264112588,0.15311188557244165,0.2653205696730258,0.15384615384615385,1.3073450880908657,0.006876317834329561,0.27128605742219714,0.8389689766863073
0.5,2,raw,206,581,1.9165448687982523,2.1401789345044557,0.2667814113597246,0.11876075731497418,0.13941480206540446,0.008605851979345954,0.5422145271410153,0.18040439343092124,0.3119350994604303,0.19753086419753085,1.2174686704811788,0.010539837705502021,0.10131557800906954,1.3619622819657045
