r,delta,seed,sample_dt,rule,cycles,mean_N,median_N,integer_fraction,band1,band2,band3,event_R1,event_R2,interval_R,next2_given2,event_Omega
0.0,4.0,203,0.05,raw,902,1.2325416309070496,1.0392070393193662,0.3835920177383592,0.3370288248337029,0.04656319290465632,0.0,0.8143401423878247,0.43809401573080964,0.5303177582458285,0.16666666666666666,1.893107116889992
0.0,4.0,203,0.05,hysteresis,832,1.3350465351526883,1.0618749634004272,0.4230769230769231,0.33533653846153844,0.08413461538461539,0.003605769230769231,0.8419545981678871,0.4971758009282633,0.5986756839235723,0.22857142857142856,1.7477543081046774
0.0,4.0,203,0.2,raw,901,1.2339004437130583,1.0403104165108346,0.38179800221975585,0.33518312985571586,0.04661487236403995,0.0,0.8080346248278927,0.42675283276870396,0.5184904836489518,0.16666666666666666,1.8910223634508612
0.0,4.0,203,0.2,hysteresis,829,1.3398654568547217,1.065715291230784,0.4209891435464415,0.3341375150784077,0.08323281061519903,0.0036188178528347406,0.8392139192556278,0.4907955045198041,0.5951345287956477,0.2463768115942029,1.7414683850501949
0.5,0.0,203,0.05,raw,477,2.325926643455394,2.3133668840451245,0.10482180293501048,0.0041928721174004195,0.0880503144654088,0.010482180293501049,0.026464962962374536,0.010398095677538695,0.4069158567974921,0.17073170731707318,1.0031844039014643
0.5,0.0,203,0.05,hysteresis,448,2.4764888592147836,2.342026742030904,0.09598214285714286,0.0,0.078125,0.008928571428571428,0.023456511745226675,0.022772494722566147,0.42273386883110087,0.17647058823529413,0.942194157123388
0.5,0.0,203,0.2,raw,477,2.325930067712214,2.3135485663347537,0.10482180293501048,0.0041928721174004195,0.0880503144654088,0.010482180293501049,0.02538573244526993,0.00958994247887221,0.4067011756605542,0.17073170731707318,1.0031829270036488
0.5,0.0,203,0.2,hysteresis,448,2.4764925051310844,2.3418343297398247,0.09375,0.0,0.078125,0.008928571428571428,0.02319172765758957,0.02304924290402749,0.42205011623146726,0.17647058823529413,0.9421927700160055
0.5,1.0,203,0.05,raw,519,2.1381552306853697,2.2486875535717172,0.17533718689788053,0.05202312138728324,0.10404624277456648,0.019267822736030827,0.3701821264484222,0.0392528179260139,0.2856140213627992,0.2037037037037037,1.0912834109735805
0.5,1.0,203,0.05,hysteresis,473,2.3460942171790844,2.2999782368504835,0.1733615221987315,0.016913319238900635,0.12050739957716702,0.02536997885835095,0.3371600057976315,0.03231677649116634,0.3245712696436771,0.2807017543859649,0.9945607965134943
0.5,1.0,203,0.2,raw,517,2.1464250954809283,2.249997978838008,0.172147001934236,0.05222437137330754,0.10251450676982592,0.017408123791102514,0.36809964260591593,0.036314878778570495,0.2822053359369309,0.20754716981132076,1.0870788541589085
0.5,1.0,203,0.2,hysteresis,470,2.361067605029022,2.303319969801213,0.16595744680851063,0.01276595744680851,0.11702127659574468,0.02553191489361702,0.3348583911801848,0.026960988478243044,0.33141036713315236,0.2727272727272727,0.9882535037808258
0.5,1.5,203,0.05,raw,550,2.017749079805571,2.196963780536016,0.19636363636363635,0.08181818181818182,0.10545454545454545,0.00909090909090909,0.4935871214020612,0.0972975559252904,0.2635739074243765,0.10526315789473684,1.156404112228946
0.5,1.5,203,0.05,hysteresis,493,2.251038527166458,2.2437087321036793,0.20486815415821502,0.028397565922920892,0.15618661257606492,0.018255578093306288,0.4684989293650426,0.08274208106077732,0.28359235082896134,0.2631578947368421,1.0365585951434007
0.5,1.5,203,0.2,raw,550,2.017746421226627,2.1981147179758933,0.19454545454545455,0.08,0.10545454545454545,0.00909090909090909,0.48865475963390587,0.09340499581987392,0.2625775521352879,0.10526315789473684,1.1564056359048602
0.5,1.5,203,0.2,hysteresis,491,2.2602047488281967,2.2462241236394282,0.20162932790224034,0.026476578411405296,0.15274949083503056,0.020366598778004074,0.461707467644636,0.07661019152025197,0.2833756223790749,0.25675675675675674,1.0323548495077934
0.5,2.0,203,0.05,raw,607,1.8283318894595941,2.1274235374725325,0.22240527182866557,0.11037891268533773,0.10543657331136738,0.006589785831960461,0.5602806092452433,0.1263253567612723,0.3044469083881903,0.14285714285714285,1.2762088474117268
0.5,2.0,203,0.05,hysteresis,526,2.1098810967718133,2.187889231877894,0.24334600760456274,0.06463878326996197,0.15779467680608364,0.019011406844106463,0.564073822107297,0.1529325581260849,0.31370570947505044,0.2289156626506024,1.105907502040475
0.5,2.0,203,0.2,raw,605,1.8343729489981195,2.130584206247983,0.21983471074380165,0.10909090909090909,0.10413223140495868,0.006611570247933884,0.5538632772391227,0.12472486821476549,0.3022024086684287,0.12903225806451613,1.2720059650943563
0.5,2.0,203,0.2,hysteresis,522,2.126045276137667,2.19298792975291,0.23754789272030652,0.05938697318007663,0.15900383141762453,0.017241379310344827,0.5555054545788347,0.14640494927375514,0.3096178280654217,0.24096385542168675,1.0974993616186015
0.5,3.0,203,0.05,raw,684,1.6225688603430244,1.3551651842201193,0.2850877192982456,0.18421052631578946,0.09502923976608187,0.005847953216374269,0.672977348699288,0.23316489872028684,0.37096145433511385,0.09230769230769231,1.438048880612714
0.5,3.0,203,0.05,hysteresis,600,1.8497285007910478,2.101278397433253,0.30666666666666664,0.15166666666666667,0.14666666666666667,0.008333333333333333,0.6877204465070538,0.2840882398249432,0.41068443114252084,0.17045454545454544,1.2614463865023808
0.5,3.0,203,0.2,raw,682,1.6273240895582706,1.3749609417005662,0.2785923753665689,0.17888563049853373,0.093841642228739,0.005865102639296188,0.6666529114540332,0.22639607881064994,0.3651018366652547,0.09375,1.4338467354506537
0.5,3.0,203,0.2,hysteresis,599,1.8528130702483148,2.1027735943043204,0.3021702838063439,0.14691151919866444,0.14691151919866444,0.008347245409015025,0.6831543218472783,0.27886759005495626,0.407668619432614,0.17045454545454544,1.2593463262975682
0.5,4.0,203,0.05,raw,743,1.493754952543965,1.1521039289551596,0.3243606998654105,0.23418573351278602,0.08613728129205922,0.004037685060565276,0.7353838553501811,0.31928130495678886,0.4430833114655931,0.109375,1.5620589771833122
0.5,4.0,203,0.05,hysteresis,663,1.673996877436148,1.993770199262776,0.3514328808446455,0.21116138763197587,0.13273001508295626,0.007541478129713424,0.7545072747216688,0.3748559326825669,0.49753383434767073,0.13636363636363635,1.3938695852927807
0.5,4.0,203,0.2,raw,741,1.4977848124286675,1.1557000308275873,0.3184885290148448,0.22807017543859648,0.08636977058029689,0.004048582995951417,0.731070823865411,0.31179796168587415,0.43445684227091347,0.109375,1.5578561846610122
0.5,4.0,203,0.2,hysteresis,657,1.6892824140177205,2.0131358829551003,0.3455098934550989,0.2024353120243531,0.1354642313546423,0.0076103500761035,0.7496798247923697,0.3671549642764046,0.4925963930971754,0.1348314606741573,1.381257102999035
0.0,0.0,204,0.05,raw,483,2.3012989443339142,2.318730276091952,0.09937888198757763,0.002070393374741201,0.08074534161490683,0.016563146997929608,0.010493841876925267,0.04342976980851909,0.42146717073559686,0.02564102564102564,1.0139201337046158
0.0,0.0,204,0.05,hysteresis,465,2.3903814841145823,2.339675765815747,0.10967741935483871,0.002150537634408602,0.08387096774193549,0.01935483870967742,0.00909762679840553,0.03829044954542188,0.4173647110897775,0.02564102564102564,0.9761342902125183
0.0,0.0,204,0.2,raw,481,2.310866516710769,2.322124819384036,0.10187110187110188,0.002079002079002079,0.08316008316008316,0.016632016632016633,0.010222828510256979,0.04433302756974288,0.42431378532747566,0.025,1.009722247676401
0.0,0.0,204,0.2,hysteresis,464,2.3955318847799143,2.3409497120793814,0.10991379310344827,0.0021551724137931034,0.08405172413793104,0.01939655172413793,0.01005801761905196,0.038401578012680446,0.41586653645189864,0.02564102564102564,0.9740355985901248
0.0,1.0,204,0.05,raw,547,2.0325246758277697,2.2008262463811215,0.226691042047532,0.07312614259597806,0.13345521023765997,0.02010968921389397,0.46311858511898735,0.08805779119484027,0.25380737341600107,0.1917808219178082,1.1479975427029223
0.0,1.0,204,0.05,hysteresis,504,2.2049886569157007,2.248761461631336,0.2361111111111111,0.037698412698412696,0.1626984126984127,0.03571428571428571,0.4507194078757069,0.08693714591034388,0.26272489660183457,0.24691358024691357,1.0582065018861182
0.0,1.0,204,0.2,raw,545,2.03997357298323,2.2046231547664297,0.22385321100917432,0.07155963302752294,0.13211009174311927,0.02018348623853211,0.45753615360973554,0.08779941985682713,0.253495202337816,0.18055555555555555,1.143805667012195
0.0,1.0,204,0.2,hysteresis,501,2.2182200403785526,2.2558614546738966,0.23552894211576847,0.03792415169660679,0.1596806387225549,0.03792415169660679,0.4459206259287805,0.08884422816755237,0.2618104258489713,0.24050632911392406,1.051894442778155
0.0,1.5,204,0.05,raw,606,1.8364902378743326,2.1137585874243188,0.2590759075907591,0.13036303630363036,0.1188118811881188,0.009900990099009901,0.6009532286824568,0.15412585013265395,0.30634169015108126,0.1527777777777778,1.270539469915221
0.0,1.5,204,0.05,hysteresis,547,2.031400523382401,2.165260425760284,0.27787934186471663,0.08957952468007313,0.16270566727605118,0.025594149908592323,0.6126820596792929,0.185956839742427,0.31484637289571316,0.25,1.1486328306385372
0.0,1.5,204,0.2,raw,605,1.8377960317467203,2.116529507720316,0.2528925619834711,0.1256198347107438,0.11735537190082644,0.009917355371900827,0.5939493222350063,0.14785293478829323,0.3000562184874025,0.14084507042253522,1.2696367241122146
0.0,1.5,204,0.2,hysteresis,547,2.031406807976545,2.166173620828979,0.2742230347349177,0.08775137111517367,0.16087751371115175,0.025594149908592323,0.6073712979225753,0.18029752206272967,0.3093178181006291,0.22988505747126436,1.148629277095676
0.0,2.0,204,0.05,raw,681,1.6343086991122624,1.9534059375640613,0.32305433186490456,0.18502202643171806,0.13509544787077826,0.002936857562408223,0.6872624161840893,0.23539675948473074,0.40129296209224913,0.18478260869565216,1.4277188480981429
0.0,2.0,204,0.05,hysteresis,617,1.8021115981235387,2.0645304251706738,0.3419773095623987,0.1620745542949757,0.1685575364667747,0.011345218800648298,0.7146264747189797,0.28930662921652855,0.43322856294006795,0.20192307692307693,1.29477737991528
0.0,2.0,204,0.2,raw,678,1.641536747947216,1.9671259830267944,0.31563421828908556,0.18289085545722714,0.12979351032448377,0.0029498525073746312,0.6836200141970441,0.22789698632721306,0.3905459364758881,0.18181818181818182,1.4214322866979536
0.0,2.0,204,0.2,hysteresis,615,1.8079678508188612,2.065993481538737,0.3382113821138211,0.16097560975609757,0.16422764227642275,0.013008130081300813,0.7096179464955252,0.2846199377488313,0.4291101712190353,0.19801980198019803,1.2905834206490592
0.0,3.0,204,0.05,raw,825,1.3490703886814999,1.0781703721989886,0.37696969696969695,0.296969696969697,0.07878787878787878,0.0012121212121212121,0.7769391470718809,0.3746556839406457,0.49595341861706665,0.12307692307692308,1.7295860563760452
0.0,3.0,204,0.05,hysteresis,747,1.4899371762546685,1.1413546936050099,0.4190093708165997,0.285140562248996,0.13253012048192772,0.0013386880856760374,0.8141445240873953,0.44571736604408696,0.5794790850279403,0.1717171717171717,1.566061556500492
0.0,3.0,204,0.2,raw,818,1.360614886273937,1.083140946183071,0.37897310513447435,0.29706601466992666,0.08068459657701711,0.0012224938875305623,0.7761508704232305,0.3734462765209195,0.4985156402514823,0.13636363636363635,1.7149109251062216
0.0,3.0,204,0.2,hysteresis,740,1.5040310499622707,1.1474537651047507,0.42162162162162165,0.2864864864864865,0.13378378378378378,0.0013513513513513514,0.8147071645991211,0.4444994072009177,0.5829691047778804,0.18181818181818182,1.551386411465286
0.0,4.0,204,0.05,raw,955,1.165433719460759,1.0268777543890908,0.41465968586387436,0.3643979057591623,0.050261780104712044,0.0,0.8214989312071683,0.45538858913928265,0.5418744851650371,0.125,2.0021158598474025
0.0,4.0,204,0.05,hysteresis,870,1.279297933431063,1.0448332250562213,0.4735632183908046,0.3724137931034483,0.09885057471264368,0.0022988505747126436,0.8556872381589724,0.5363446820329236,0.639886102322967,0.18604651162790697,1.8239170660389947
0.0,4.0,204,0.2,raw,953,1.1678798267172712,1.0272243883200811,0.40713536201469047,0.35571878279118574,0.05141657922350472,0.0,0.816128724186442,0.4457643309775703,0.5321855923826534,0.12244897959183673,1.9979224573918457
0.0,4.0,204,0.2,hysteresis,866,1.2852072457985675,1.0484057831162068,0.46997690531177827,0.36605080831408776,0.10161662817551963,0.0023094688221709007,0.8530419216695573,0.5313307362647565,0.6383745258405815,0.18181818181818182,1.8155307954893372
0.5,0.0,204,0.05,raw,481,2.310590067793683,2.312800162473165,0.1288981288981289,0.004158004158004158,0.10810810810810811,0.016632016632016633,0.010090028956476588,0.022786008262837082,0.3631311724132002,0.0392156862745098,1.0098430551817297
0.5,0.0,204,0.05,hysteresis,458,2.422306872589992,2.3373175911104274,0.12445414847161572,0.0,0.10043668122270742,0.015283842794759825,0.00950907667923747,0.027311388563582926,0.3660622314496655,0.043478260869565216,0.9632690885438779
0.5,0.0,204,0.2,raw,481,2.310590361652281,2.312435971182804,0.13097713097713098,0.004158004158004158,0.1101871101871102,0.016632016632016633,0.01019800456525201,0.023236589809283247,0.3629915932371488,0.038461538461538464,1.0098429267508886
0.5,0.0,204,0.2,hysteresis,458,2.4223065669896253,2.337532377372175,0.12663755458515283,0.0,0.10262008733624454,0.015283842794759825,0.009621484404095054,0.028665677210913017,0.3657967468048635,0.0425531914893617,0.9632692100707694
0.5,1.0,204,0.05,raw,531,2.096177909904154,2.2200602690122864,0.2015065913370998,0.04519774011299435,0.13559322033898305,0.02071563088512241,0.4116810034640014,0.07407839755190414,0.2544890819023838,0.16901408450704225,1.1131370683321546
0.5,1.0,204,0.05,hysteresis,488,2.2769856868475915,2.2653972852406232,0.21106557377049182,0.014344262295081968,0.1598360655737705,0.03483606557377049,0.400364852912075,0.07217159204344357,0.26192527892000006,0.19480519480519481,1.0247465967007254
0.5,1.0,204,0.2,raw,529,2.104105751817815,2.2210407843077027,0.20415879017013233,0.043478260869565216,0.13988657844990549,0.020793950850661626,0.40936352619068894,0.07044250263095,0.253344427320754,0.1643835616438356,1.1089429945797546
0.5,1.0,204,0.2,hysteresis,487,2.2816653296587286,2.2656611674110376,0.21560574948665298,0.014373716632443531,0.16427104722792607,0.03490759753593429,0.3958619596076161,0.06977688555108835,0.26347084762873174,0.189873417721519,1.02264486513556
0.5,1.5,204,0.05,raw,585,1.902711021080364,2.136718407653412,0.24615384615384617,0.09401709401709402,0.14358974358974358,0.008547008547008548,0.5357222146416315,0.12781868645243144,0.2517831509768652,0.1927710843373494,1.2263203962567375
0.5,1.5,204,0.05,hysteresis,521,2.1326924198057244,2.1944356395012683,0.2648752399232246,0.05182341650671785,0.18426103646833014,0.028790786948176585,0.5372661670074294,0.16201486694162845,0.26995105439877903,0.2631578947368421,1.094078692109707
0.5,1.5,204,0.2,raw,584,1.9059741706108546,2.1384206690693666,0.24486301369863014,0.08904109589041095,0.14726027397260275,0.008561643835616438,0.5308889529430046,0.12399909628437521,0.2510520960986694,0.2,1.2242208574030742
0.5,1.5,204,0.2,hysteresis,521,2.132694057923786,2.195704838540692,0.2648752399232246,0.04990403071017274,0.18618042226487524,0.028790786948176585,0.5321035726607282,0.1578130480686543,0.26645111631051827,0.2604166666666667,1.094077851750041
0.5,2.0,204,0.05,raw,639,1.7419288039122598,2.0462106474885937,0.28325508607198746,0.1298904538341158,0.14710485133020346,0.006259780907668232,0.6276223383612626,0.18435289553556133,0.32505488753640815,0.22580645161290322,1.3395113095855684
0.5,2.0,204,0.05,hysteresis,569,1.9562258448153493,2.1279713532674975,0.31282952548330406,0.10193321616871705,0.19507908611599298,0.015817223198594025,0.6412647563868692,0.22882023341013605,0.34637151231417823,0.3090909090909091,1.1927729814619537
0.5,2.0,204,0.2,raw,636,1.750150088471785,2.0489201146508815,0.28459119496855345,0.13050314465408805,0.14779874213836477,0.006289308176100629,0.6223950774027591,0.1811273145773749,0.32415618435585525,0.22580645161290322,1.3332189900186096
0.5,2.0,204,0.2,hysteresis,565,1.9700804535717795,2.1318890127223735,0.31504424778761064,0.10265486725663717,0.1929203539823009,0.019469026548672566,0.6366078107522357,0.22714973630362947,0.34635671501690163,0.3148148148148148,1.1843847945920039
0.5,3.0,204,0.05,raw,736,1.5123630376923671,1.1808060602173323,0.3423913043478261,0.21195652173913043,0.12635869565217392,0.004076086956521739,0.7310447998040894,0.30358232842084376,0.44631928745707633,0.17391304347826086,1.5428394341702774
0.5,3.0,204,0.05,hysteresis,670,1.6613420831963914,1.9809436114910577,0.36716417910447763,0.18358208955223881,0.1761194029850746,0.007462686567164179,0.7524579440437922,0.35134502277047425,0.49178960501137337,0.2222222222222222,1.4044869849104427
0.5,3.0,204,0.2,raw,734,1.5164876372269325,1.1871658362982385,0.3337874659400545,0.20572207084468666,0.12397820163487738,0.004087193460490463,0.7246360138611171,0.29395964037260536,0.4363628184667611,0.17777777777777778,1.5386431620373082
0.5,3.0,204,0.2,hysteresis,669,1.6638294853879947,1.981814647996974,0.35874439461883406,0.17937219730941703,0.17189835575485798,0.007473841554559043,0.7463046102843479,0.3414212622276651,0.4796258345156622,0.21052631578947367,1.4023872961893173
0.5,4.0,204,0.05,raw,828,1.3443279598750655,1.087027653083017,0.391304347826087,0.2886473429951691,0.10265700483091787,0.0,0.77510100341941,0.36585918909213255,0.49628809403672786,0.2261904761904762,1.7356875725103427
0.5,4.0,204,0.05,hysteresis,750,1.4841380677020721,1.1379216536136103,0.44266666666666665,0.2826666666666667,0.15733333333333333,0.0026666666666666666,0.8023475244200954,0.427863361387533,0.5557762592699188,0.28205128205128205,1.5721807722013974
0.5,4.0,204,0.2,raw,825,1.3492196016644145,1.087441511453095,0.3890909090909091,0.28484848484848485,0.10424242424242425,0.0,0.7705210619856437,0.3582231075740261,0.4895632870591151,0.23529411764705882,1.7293947778811576
0.5,4.0,204,0.2,hysteresis,745,1.4941022434538818,1.1408009880735914,0.4469798657718121,0.28187919463087246,0.16241610738255033,0.0026845637583892616,0.7990698937334738,0.4230708118145345,0.5530756067445215,0.2833333333333333,1.5616958903290452
0.0,0.0,205,0.05,raw,467,2.3808124287735564,2.353265974636911,0.1349036402569593,0.008565310492505354,0.09421841541755889,0.029978586723768737,0.04828539831085003,0.03891989492342067,0.40894358620820825,0.09090909090909091,0.9800576077029801
0.0,0.0,205,0.05,hysteresis,454,2.448985471888218,2.3637722133230374,0.12334801762114538,0.0022026431718061676,0.0881057268722467,0.028634361233480177,0.04342775646628305,0.04784290082089646,0.4178533709576229,0.075,0.9527754901437966
0.0,0.0,205,0.2,raw,467,2.3808093315443735,2.3566526303345525,0.13276231263383298,0.008565310492505354,0.09207708779443255,0.029978586723768737,0.0483017924370903,0.03973487695555333,0.409455714767544,0.09302325581395349,0.9800588826740512
0.0,0.0,205,0.2,hysteresis,454,2.4489822859718555,2.362965775827676,0.1211453744493392,0.0022026431718061676,0.08590308370044053,0.028634361233480177,0.04340483513417197,0.04777311763046713,0.417783905464777,0.07692307692307693,0.9527767296231676
0.0,1.0,205,0.05,raw,533,2.0859794947323107,2.236958944097775,0.15384615384615385,0.04690431519699812,0.08442776735459662,0.01876172607879925,0.4208203755714286,0.07317608054152938,0.25649927176956927,0.08888888888888889,1.1185792282357816
0.0,1.0,205,0.05,hysteresis,490,2.269034838147595,2.286281114266168,0.1510204081632653,0.022448979591836733,0.09387755102040816,0.030612244897959183,0.41172524495732177,0.09452176608167834,0.2709810693244299,0.10869565217391304,1.0283373768021256
0.0,1.0,205,0.2,raw,532,2.0898949003238627,2.2390275670355906,0.15225563909774437,0.046992481203007516,0.08458646616541353,0.016917293233082706,0.416664330001043,0.06869845430201534,0.2572932463376645,0.08888888888888889,1.1164835767443357
0.0,1.0,205,0.2,hysteresis,487,2.2830063387521458,2.29087957973089,0.1540041067761807,0.022587268993839837,0.09650924024640657,0.030800821355236138,0.4071516232887124,0.08987827670078033,0.27238760844832477,0.10638297872340426,1.0220441764558112
0.0,1.5,205,0.05,raw,597,1.862400468393485,2.129275537126241,0.21943048576214405,0.09212730318257957,0.10887772194304858,0.018425460636515914,0.555095745687129,0.13121966279962793,0.2587880207897163,0.15384615384615385,1.2528633733356378
0.0,1.5,205,0.05,hysteresis,529,2.1018016628183562,2.188390204564456,0.23251417769376181,0.06805293005671077,0.1285444234404537,0.034026465028355386,0.5759422289029221,0.1952730392026002,0.28477069076099615,0.14705882352941177,1.1101586674950628
0.0,1.5,205,0.2,raw,596,1.8655223156110718,2.1312215479121166,0.21644295302013422,0.09228187919463088,0.10570469798657718,0.018456375838926176,0.5466890714607755,0.12743819323346384,0.2549601225147202,0.15873015873015872,1.250766776579151
0.0,1.5,205,0.2,hysteresis,529,2.1017982988737214,2.190473870345332,0.23062381852551986,0.06994328922495274,0.12476370510396975,0.034026465028355386,0.5701807423960452,0.19077998068122293,0.28032873149005133,0.15151515151515152,1.1101604443127027
0.0,2.0,205,0.05,raw,685,1.6231786798430008,1.4498282880667634,0.2671532846715328,0.1562043795620438,0.10364963503649635,0.0072992700729927005,0.6456789708998988,0.19039003587874745,0.31730374145955487,0.15492957746478872,1.4375086133826136
0.0,2.0,205,0.05,hysteresis,599,1.8562226973162865,2.1001762982019017,0.3038397328881469,0.1318864774624374,0.14357262103505844,0.02671118530884808,0.677594446709015,0.27037773766297707,0.39262185734288485,0.20930232558139536,1.257033079439687
0.0,2.0,205,0.2,raw,681,1.6327112983568,1.8205096479703298,0.26138032305433184,0.14977973568281938,0.10425844346549193,0.007342143906020558,0.6415926651001402,0.1843611739443635,0.3111404717103941,0.15492957746478872,1.4291156897619663
0.0,2.0,205,0.2,hysteresis,593,1.8750023510640483,2.102679531271424,0.3069139966273187,0.1281618887015177,0.14839797639123103,0.026981450252951095,0.6740608041620834,0.2698367098460595,0.3906087312344509,0.2159090909090909,1.2444428840364847
0.0,3.0,205,0.05,raw,831,1.3388424344665604,1.0844636657276008,0.33935018050541516,0.27075812274368233,0.06738868832731648,0.0012033694344163659,0.7575213854315436,0.34006945642652203,0.44968592220936965,0.125,1.7427990578017583
0.0,3.0,205,0.05,hysteresis,759,1.4649673900434579,1.1397085953704735,0.37681159420289856,0.2621870882740448,0.11198945981554677,0.002635046113306983,0.7889982825561811,0.399204900144249,0.5110436733199251,0.16470588235294117,1.592754452550726
0.0,3.0,205,0.2,raw,827,1.3453077618282507,1.0881672637244395,0.3385731559854897,0.2672309552599758,0.07013301088270858,0.0012091898428053204,0.7511884196861583,0.3323539182057939,0.43656282270226854,0.1206896551724138,1.734423452788507
0.0,3.0,205,0.2,hysteresis,755,1.472726022983644,1.1479924426481303,0.3748344370860927,0.25695364238410595,0.1152317880794702,0.0026490066225165563,0.7829752430997194,0.3903687011785263,0.4980847179637109,0.1839080459770115,1.5843634843948482
0.0,4.0,205,0.05,raw,954,1.166394554265994,1.0301764318723428,0.3721174004192872,0.33647798742138363,0.03563941299790356,0.0,0.8122985700702637,0.4435546435874036,0.5323781395051109,0.11764705882352941,2.000466587227585
0.0,4.0,205,0.05,hysteresis,882,1.2606916349313606,1.0481628876233198,0.41156462585034015,0.3435374149659864,0.06802721088435375,0.0,0.8442983391542145,0.5104762317341742,0.6030206595830996,0.15,1.850835897281395
0.0,4.0,205,0.2,raw,951,1.1700698935984328,1.0319070125191652,0.36803364879074657,0.3312302839116719,0.03680336487907466,0.0,0.8084822897046938,0.43479180560899183,0.5243501392959764,0.11428571428571428,1.9941828655700216
0.0,4.0,205,0.2,hysteresis,876,1.2693261345286733,1.0498630208005677,0.4098173515981735,0.339041095890411,0.07077625570776255,0.0,0.8429324244762857,0.5049896999403135,0.6006411420496153,0.14516129032258066,1.838245719410597
0.5,0.0,205,0.05,raw,468,2.376015283419849,2.3466608174476,0.11752136752136752,0.004273504273504274,0.09188034188034189,0.014957264957264958,0.03036644166306892,0.054469513920740564,0.38033272811796043,0.11627906976744186,0.9820363318433364
0.5,0.0,205,0.05,hysteresis,451,2.465576835123036,2.3653939858157202,0.09977827050997783,0.0,0.082039911308204,0.013303769401330377,0.017424334216174835,0.056472882240316095,0.4107417223699805,0.08108108108108109,0.9463640719259502
0.5,0.0,205,0.2,raw,468,2.376011104047192,2.3465641663035566,0.11965811965811966,0.004273504273504274,0.09188034188034189,0.017094017094017096,0.030167079187236625,0.054407051132753736,0.37964417850542775,0.11627906976744186,0.9820380592324828
0.5,0.0,205,0.2,hysteresis,451,2.4655724982130507,2.3647950632700936,0.09977827050997783,0.0,0.082039911308204,0.013303769401330377,0.017261888489831057,0.055986292334076246,0.41005268459807986,0.08108108108108109,0.946365736568055
0.5,1.0,205,0.05,raw,522,2.1301461109984334,2.2532577680956,0.14559386973180077,0.040229885057471264,0.09578544061302682,0.009578544061302681,0.36603200389812296,0.08278669096722763,0.25288128576649693,0.08,1.09538651892741
0.5,1.0,205,0.05,hysteresis,470,2.3658218509386857,2.3205981930936237,0.14893617021276595,0.00851063829787234,0.10212765957446808,0.031914893617021274,0.33668735279922024,0.08112719098505342,0.2734528442547792,0.10416666666666667,0.986267555356097
0.5,1.0,205,0.2,raw,522,2.1301449540643507,2.2543647030966882,0.14559386973180077,0.040229885057471264,0.09578544061302682,0.009578544061302681,0.361579856892567,0.08050804869809347,0.2547752126381667,0.08,1.0953871138587523
0.5,1.0,205,0.2,hysteresis,469,2.3708649595343094,2.3209766784876567,0.14925373134328357,0.008528784648187633,0.1023454157782516,0.031982942430703626,0.33187212039116154,0.08000656184518011,0.2763925566463251,0.10416666666666667,0.9841696482753923
0.5,1.5,205,0.05,raw,569,1.9541741477250496,2.1670049211769626,0.19859402460456943,0.08611599297012303,0.10017574692442882,0.012302284710017574,0.48625123406051346,0.10295056610020265,0.2385098394781591,0.10526315789473684,1.1940252797068682
0.5,1.5,205,0.05,hysteresis,499,2.228306793698504,2.256768470416867,0.21042084168336672,0.056112224448897796,0.12024048096192384,0.03206412825651302,0.48481898769103215,0.13459392697141528,0.23513659093114658,0.15,1.0471328902877457
0.5,1.5,205,0.2,raw,567,1.9610656494894154,2.1689517511387084,0.20105820105820105,0.08465608465608465,0.10405643738977072,0.012345679012345678,0.4811963122258235,0.1013957999358445,0.23578580505388652,0.13559322033898305,1.18982928181973
0.5,1.5,205,0.2,hysteresis,497,2.237272078994967,2.263848584213346,0.2112676056338028,0.052313883299798795,0.12072434607645875,0.03621730382293763,0.47965252832057154,0.13208764114818314,0.22756887731940667,0.18333333333333332,1.042936777891368
0.5,2.0,205,0.05,raw,622,1.7876570079918075,2.0850474934507863,0.24115755627009647,0.1270096463022508,0.10610932475884244,0.008038585209003215,0.5783433914333198,0.1528476359232906,0.26400067783775294,0.15151515151515152,1.3052466568821948
0.5,2.0,205,0.05,hysteresis,539,2.0629362875155923,2.1821354360363583,0.2560296846011132,0.08905380333951762,0.14285714285714285,0.02411873840445269,0.5899933501591299,0.20605290411762708,0.2964426469160108,0.19480519480519481,1.1310738714783006
0.5,2.0,205,0.2,raw,617,1.8021463824255077,2.093239995619143,0.24149108589951376,0.12317666126418152,0.11021069692058347,0.008103727714748784,0.5740877233586678,0.14862384793782799,0.26167156677579906,0.16176470588235295,1.2947523886449785
0.5,2.0,205,0.2,hysteresis,535,2.0783632111337167,2.188123968785556,0.2560747663551402,0.08971962616822429,0.14018691588785046,0.026168224299065422,0.584898704197055,0.20254180980829928,0.2934999515357129,0.18666666666666668,1.1226783272691467
0.5,3.0,205,0.05,raw,723,1.5387458107043788,1.2147529752613362,0.3153526970954357,0.20193637621023514,0.11065006915629322,0.0027662517289073307,0.6859922886989717,0.2543115778412757,0.3750187333764332,0.1875,1.5163864733871952
0.5,3.0,205,0.05,hysteresis,639,1.7401162407751658,2.0323252383005403,0.3364632237871675,0.17370892018779344,0.15179968701095461,0.010954616588419406,0.7082445207749591,0.3118882099184046,0.4299991625740419,0.20618556701030927,1.3409065892597547
