r,delta,omega,seed,rule,cycles,mean_N,median_N,integer_fraction,band1,band2,band3,event_R1,event_R2,interval_R,next2_given2,event_Omega,Q1,Q2,Q3,phase_drift2
0.0,1.0,2.575,101,raw,540,2.275144090232049,2.450375061210435,0.15185185185185185,0.046296296296296294,0.05740740740740741,0.04814814814814815,0.3912237490803027,0.08471634080317705,0.15526865456141797,0.03225806451612903,1.1317964479943634,0.29379911488320415,0.008884729625801752,0.01667514375115704,-0.31381053684925675
0.0,1.0,2.6,101,raw,534,2.3235516934523437,2.504814623658228,0.16853932584269662,0.04307116104868914,0.06928838951310862,0.056179775280898875,0.39288295812618285,0.06405005776057922,0.1742259426670577,0.02702702702702703,1.1189766112484927,0.2918998099354307,0.007792658144297672,0.020239130336519497,-0.3601925439854057
0.0,1.5,1.9,101,raw,664,1.3660992761567936,1.2178070745157652,0.4457831325301205,0.19427710843373494,0.25150602409638556,0.0,0.6917134826923421,0.24329701817660015,0.48352923187910773,0.4491017964071856,1.3908213210867173,0.6537740315224314,0.006081954103133008,0.10711927274098763,0.8815364951105131
0.0,1.5,1.925,101,raw,659,1.3929824663207337,1.2343849877971662,0.47040971168437024,0.19271623672230653,0.27769347496206376,0.0,0.6651173458274647,0.20960819957523888,0.536231100070428,0.4644808743169399,1.3819269420414724,0.641261258021789,0.028623831464749304,0.09817540309520247,0.831248597125297
0.0,1.5,1.95,101,raw,659,1.4112103434006216,1.2385545316887676,0.5477996965098634,0.23520485584218512,0.3125948406676783,0.0,0.7146635162893066,0.3182050923579973,0.6081368279355972,0.5388349514563107,1.3817925932296145,0.6302586144102309,0.028987747236617633,0.09437346681690711,0.8144496472018867
0.0,1.5,1.975,101,raw,655,1.4381765114342528,1.2832461886910964,0.5251908396946565,0.20763358778625954,0.31755725190839695,0.0,0.6503105280467838,0.24263757788705967,0.5734707276241017,0.5192307692307693,1.3732667612756297,0.6166072322047063,0.03066767164328261,0.08984374571849862,0.7640375738523706
0.0,1.5,2.0,101,raw,648,1.472281807492356,1.3431622235032183,0.5478395061728395,0.1867283950617284,0.3611111111111111,0.0,0.6952277885493879,0.26733854620941794,0.5826734878233143,0.6367521367521367,1.3584355860556836,0.6059292122887967,0.04624980690042389,0.08719707196218716,0.7176375844020408
0.0,1.5,2.025,101,raw,649,1.4885637437449253,1.4162220441799156,0.559322033898305,0.18952234206471494,0.3697996918335901,0.0,0.7133647607190582,0.31622506271440104,0.6044770042758957,0.6,1.3603717062901919,0.5962443808237821,0.07088100037309361,0.08732193010248608,0.692204536436055
0.0,1.5,2.05,101,raw,632,1.547675362075084,1.8331587748693983,0.555379746835443,0.20094936708860758,0.35443037974683544,0.0,0.6704950986411953,0.2522764469520994,0.578641796518498,0.5357142857142857,1.3245671865263857,0.5834884498667515,0.02302962745307189,0.06813112228028038,0.5999268912874358
0.0,1.5,2.075,101,raw,638,1.5520212887424567,1.8569829685294692,0.5250783699059561,0.19122257053291536,0.3338557993730408,0.0,0.6708175033595243,0.27138914090461724,0.6021686920919666,0.5446009389671361,1.336966196952938,0.5796054602437568,0.020115513833911896,0.08084562744828534,0.5957000717129479
0.0,1.5,2.1,101,raw,630,1.590861551438518,1.915045140048158,0.5365079365079365,0.19206349206349208,0.34444444444444444,0.0,0.6606281154771958,0.2454245498092581,0.602304409927639,0.4838709677419355,1.320039445356574,0.5676563859730381,0.019562804401485473,0.07982226329711821,0.5412037554907299
0.0,1.5,2.125,101,raw,633,1.6023211178229713,1.9208353180141038,0.4849921011058452,0.17061611374407584,0.31437598736176936,0.0,0.6547111999737084,0.248157232085598,0.5934292925847432,0.4371859296482412,1.3262010818949812,0.5568092065223899,0.02196808539222388,0.07021565325997563,0.5200026011667198
0.0,1.5,2.15,101,raw,623,1.647325520943914,1.9612428612461164,0.45264847512038525,0.15730337078651685,0.2953451043338684,0.0,0.6328195016166627,0.24027818443878757,0.559777160383168,0.41847826086956524,1.305145809170767,0.5438253591740212,0.008238375988552772,0.06752961155982162,0.45623855644576894
0.0,1.5,2.175,101,raw,625,1.6612618431194037,1.9738111026694083,0.4,0.1536,0.2464,0.0,0.6199549970082399,0.21661494750517343,0.5138513575227565,0.35714285714285715,1.3092457453401407,0.5395149920473526,0.008000938022812603,0.06478936171217284,0.4308618264768942
0.0,1.5,2.2,101,raw,623,1.6839725294216425,1.9855785720968908,0.36276083467094705,0.13643659711075443,0.2247191011235955,0.0016051364365971107,0.61081431776911,0.20047988742230913,0.46980404649434454,0.29285714285714287,1.3064346131320719,0.530542275704069,0.01668756837311949,0.06073875192141415,0.4140742073950263
