delta,drive_phase_cycles,density,ci_low,ci_high,seeds
3,0.46875,2.9321042658992504,2.7950835961196057,3.069124935678895,16
3,0.4895833333333333,3.059838838543597,2.9024979252229293,3.2171797518642644,16
3,0.5104166666666666,3.061906535188127,2.9083079362874877,3.2155051340887666,16
3,0.53125,3.0456201551184052,2.902193724055331,3.1890465861814796,16
3,0.5520833333333333,2.840817677784577,2.6727930633866412,3.0088422921825124,16
3,0.5729166666666666,2.602642076727223,2.4357356921972757,2.7695484612571706,16
3,0.59375,2.3345780592515517,2.205752111790191,2.4634040067129126,16
3,0.6145833333333333,2.2161269933095986,2.060844784184384,2.3714092024348132,16
3,0.6354166666666666,1.9549402390035309,1.8226487356387486,2.087231742368313,16
3,0.65625,1.7091133830852028,1.6102115532285781,1.8080152129418274,16
3,0.6770833333333333,1.3833578139716267,1.2914347686870447,1.4752808592562088,16
3,0.6979166666666666,1.0450633898484087,0.9416236901647478,1.1485030895320696,16
3,0.71875,0.8125242842007315,0.7584931668266793,0.8665554015747837,16
3,0.7395833333333333,0.6235758471891376,0.5771638051398309,0.6699878892384443,16
3,0.7604166666666666,0.5184431218502003,0.4620973430766945,0.574788900623706,16
3,0.78125,0.4315042792926457,0.3700657986551929,0.49294275993009845,16
3,0.8020833333333333,0.31931777069476014,0.2557901941842981,0.3828453472052222,16
